variant,epoch,batch,loss,lr
v002_recall_pos2_dice02,1,73,0.34781938791275024,0.001
v002_recall_pos2_dice02,1,74,0.2424713373184204,0.001
v002_recall_pos2_dice02,1,75,0.31074848771095276,0.001
v002_recall_pos2_dice02,1,76,0.36252009868621826,0.001
v002_recall_pos2_dice02,1,77,0.2582458257675171,0.001
v002_recall_pos2_dice02,1,78,0.29472362995147705,0.001
v002_recall_pos2_dice02,1,79,0.28745436668395996,0.001
v002_recall_pos2_dice02,1,80,0.24938349425792694,0.001
v002_recall_pos2_dice02,1,81,0.31392186880111694,0.001
v002_recall_pos2_dice02,1,82,0.2497870922088623,0.001
v002_recall_pos2_dice02,1,83,0.2549978494644165,0.001
v002_recall_pos2_dice02,1,84,0.22975677251815796,0.001
v002_recall_pos2_dice02,1,85,0.27608776092529297,0.001
v002_recall_pos2_dice02,1,86,0.26471877098083496,0.001
v002_recall_pos2_dice02,1,87,0.274066686630249,0.001
v002_recall_pos2_dice02,1,88,0.2747088372707367,0.001
v002_recall_pos2_dice02,1,89,0.23518604040145874,0.001
v002_recall_pos2_dice02,1,90,0.2716517150402069,0.001
v002_recall_pos2_dice02,1,91,0.21607095003128052,0.001
v002_recall_pos2_dice02,1,92,0.2300308346748352,0.001
v002_recall_pos2_dice02,1,93,0.38671302795410156,0.001
v002_recall_pos2_dice02,1,94,0.21983778476715088,0.001
v002_recall_pos2_dice02,1,95,0.3480652868747711,0.001
v002_recall_pos2_dice02,1,96,0.2575511038303375,0.001
v002_recall_pos2_dice02,1,97,0.2612653076648712,0.001
v002_recall_pos2_dice02,1,98,0.34681451320648193,0.001
v002_recall_pos2_dice02,2,0,0.26402509212493896,0.001
v002_recall_pos2_dice02,2,1,0.2837294936180115,0.001
v002_recall_pos2_dice02,2,2,0.28215861320495605,0.001
v002_recall_pos2_dice02,2,3,0.276265412569046,0.001
v002_recall_pos2_dice02,2,4,0.3409997522830963,0.001
v002_recall_pos2_dice02,2,5,0.23325484991073608,0.001
v002_recall_pos2_dice02,2,6,0.2156645655632019,0.001
v002_recall_pos2_dice02,2,7,0.22108301520347595,0.001
v002_recall_pos2_dice02,2,8,0.21202921867370605,0.001
v002_recall_pos2_dice02,2,9,0.25877630710601807,0.001
v002_recall_pos2_dice02,2,10,0.32314759492874146,0.001
v002_recall_pos2_dice02,2,11,0.23307070136070251,0.001
v002_recall_pos2_dice02,2,12,0.367847740650177,0.001
v002_recall_pos2_dice02,2,13,0.21137985587120056,0.001
v002_recall_pos2_dice02,2,14,0.20946483314037323,0.001
v002_recall_pos2_dice02,2,15,0.27077150344848633,0.001
v002_recall_pos2_dice02,2,16,0.2692103981971741,0.001
v002_recall_pos2_dice02,2,17,0.25240880250930786,0.001
v002_recall_pos2_dice02,2,18,0.25418516993522644,0.001
v002_recall_pos2_dice02,2,19,0.21632611751556396,0.001
v002_recall_pos2_dice02,2,20,0.3314060568809509,0.001
v002_recall_pos2_dice02,2,21,0.32060202956199646,0.001
v002_recall_pos2_dice02,2,22,0.27419519424438477,0.001
v002_recall_pos2_dice02,2,23,0.19155007600784302,0.001
v002_recall_pos2_dice02,2,24,0.1982555091381073,0.001
v002_recall_pos2_dice02,2,25,0.19568213820457458,0.001
v002_recall_pos2_dice02,2,26,0.32377326488494873,0.001
v002_recall_pos2_dice02,2,27,0.36983123421669006,0.001
v002_recall_pos2_dice02,2,28,0.23228414356708527,0.001
v002_recall_pos2_dice02,2,29,0.22025948762893677,0.001
v002_recall_pos2_dice02,2,30,0.2562459707260132,0.001
v002_recall_pos2_dice02,2,31,0.20679640769958496,0.001
v002_recall_pos2_dice02,2,32,0.24457842111587524,0.001
v002_recall_pos2_dice02,2,33,0.1860247254371643,0.001
v002_recall_pos2_dice02,2,34,0.2833312153816223,0.001
v002_recall_pos2_dice02,2,35,0.2141992747783661,0.001
v002_recall_pos2_dice02,2,36,0.21754980087280273,0.001
v002_recall_pos2_dice02,2,37,0.2934952974319458,0.001
v002_recall_pos2_dice02,2,38,0.20213069021701813,0.001
v002_recall_pos2_dice02,2,39,0.31575465202331543,0.001
v002_recall_pos2_dice02,2,40,0.27970361709594727,0.001
v002_recall_pos2_dice02,2,41,0.23642806708812714,0.001
v002_recall_pos2_dice02,2,42,0.32499492168426514,0.001
v002_recall_pos2_dice02,2,43,0.23539505898952484,0.001
v002_recall_pos2_dice02,2,44,0.19661366939544678,0.001
v002_recall_pos2_dice02,2,45,0.22362351417541504,0.001
v002_recall_pos2_dice02,2,46,0.24978746473789215,0.001
v002_recall_pos2_dice02,2,47,0.22280508279800415,0.001
v002_recall_pos2_dice02,2,48,0.20922231674194336,0.001
v002_recall_pos2_dice02,2,49,0.22768712043762207,0.001
v002_recall_pos2_dice02,2,50,0.2465372383594513,0.001
v002_recall_pos2_dice02,2,51,0.25009363889694214,0.001
v002_recall_pos2_dice02,2,52,0.2939140498638153,0.001
v002_recall_pos2_dice02,2,53,0.17686164379119873,0.001
v002_recall_pos2_dice02,2,54,0.2479410469532013,0.001
v002_recall_pos2_dice02,2,55,0.2205464243888855,0.001
v002_recall_pos2_dice02,2,56,0.26304447650909424,0.001
v002_recall_pos2_dice02,2,57,0.3051983118057251,0.001
v002_recall_pos2_dice02,2,58,0.2520555257797241,0.001
v002_recall_pos2_dice02,2,59,0.20114794373512268,0.001
v002_recall_pos2_dice02,2,60,0.3432456851005554,0.001
v002_recall_pos2_dice02,2,61,0.18290415406227112,0.001
v002_recall_pos2_dice02,2,62,0.308632493019104,0.001
v002_recall_pos2_dice02,2,63,0.17989996075630188,0.001
v002_recall_pos2_dice02,2,64,0.21657000482082367,0.001
v002_recall_pos2_dice02,2,65,0.19271722435951233,0.001
v002_recall_pos2_dice02,2,66,0.23175475001335144,0.001
