variant,epoch,batch,loss,lr
v002_d_pool_retrain,3,77,0.06482668220996857,0.001
v002_d_pool_retrain,3,78,0.06751097738742828,0.001
v002_d_pool_retrain,3,79,0.057533666491508484,0.001
v002_d_pool_retrain,3,80,0.06083139404654503,0.001
v002_d_pool_retrain,3,81,0.06525672972202301,0.001
v002_d_pool_retrain,3,82,0.07527141273021698,0.001
v002_d_pool_retrain,3,83,0.10039763897657394,0.001
v002_d_pool_retrain,3,84,0.05748642608523369,0.001
v002_d_pool_retrain,3,85,0.06642071157693863,0.001
v002_d_pool_retrain,3,86,0.07491205632686615,0.001
v002_d_pool_retrain,3,87,0.07442579418420792,0.001
v002_d_pool_retrain,3,88,0.06778676062822342,0.001
v002_d_pool_retrain,3,89,0.06393536180257797,0.001
v002_d_pool_retrain,3,90,0.05758989229798317,0.001
v002_d_pool_retrain,3,91,0.0820990800857544,0.001
v002_d_pool_retrain,3,92,0.057466525584459305,0.001
v002_d_pool_retrain,3,93,0.05813775584101677,0.001
v002_d_pool_retrain,3,94,0.07397252321243286,0.001
v002_d_pool_retrain,3,95,0.05881984531879425,0.001
v002_d_pool_retrain,3,96,0.05536550655961037,0.001
v002_d_pool_retrain,3,97,0.05991125479340553,0.001
v002_d_pool_retrain,3,98,0.07081678509712219,0.001
v002_d_pool_retrain,4,0,0.05342838540673256,0.001
v002_d_pool_retrain,4,1,0.0619930662214756,0.001
v002_d_pool_retrain,4,2,0.05635308101773262,0.001
v002_d_pool_retrain,4,3,0.06593107432126999,0.001
v002_d_pool_retrain,4,4,0.051854588091373444,0.001
v002_d_pool_retrain,4,5,0.10851364582777023,0.001
v002_d_pool_retrain,4,6,0.05365213379263878,0.001
v002_d_pool_retrain,4,7,0.06037680059671402,0.001
v002_d_pool_retrain,4,8,0.0640111193060875,0.001
v002_d_pool_retrain,4,9,0.05392855033278465,0.001
v002_d_pool_retrain,4,10,0.06390277296304703,0.001
v002_d_pool_retrain,4,11,0.060493990778923035,0.001
v002_d_pool_retrain,4,12,0.07416926324367523,0.001
v002_d_pool_retrain,4,13,0.07715592533349991,0.001
v002_d_pool_retrain,4,14,0.05668776109814644,0.001
v002_d_pool_retrain,4,15,0.05096377059817314,0.001
v002_d_pool_retrain,4,16,0.068180151283741,0.001
v002_d_pool_retrain,4,17,0.0742824599146843,0.001
v002_d_pool_retrain,4,18,0.052633970975875854,0.001
v002_d_pool_retrain,4,19,0.052597906440496445,0.001
v002_d_pool_retrain,4,20,0.04956671595573425,0.001
v002_d_pool_retrain,4,21,0.05507369711995125,0.001
v002_d_pool_retrain,4,22,0.05182500556111336,0.001
v002_d_pool_retrain,4,23,0.12462471425533295,0.001
v002_d_pool_retrain,4,24,0.05825153738260269,0.001
v002_d_pool_retrain,4,25,0.04897288233041763,0.001
v002_d_pool_retrain,4,26,0.054277170449495316,0.001
v002_d_pool_retrain,4,27,0.05037761479616165,0.001
v002_d_pool_retrain,4,28,0.054784081876277924,0.001
v002_d_pool_retrain,4,29,0.09210562705993652,0.001
v002_d_pool_retrain,4,30,0.047062311321496964,0.001
v002_d_pool_retrain,4,31,0.05405411869287491,0.001
v002_d_pool_retrain,4,32,0.0494532585144043,0.001
v002_d_pool_retrain,4,33,0.06327024847269058,0.001
v002_d_pool_retrain,4,34,0.048202622681856155,0.001
v002_d_pool_retrain,4,35,0.05427335202693939,0.001
v002_d_pool_retrain,4,36,0.05651025101542473,0.001
v002_d_pool_retrain,4,37,0.05579528212547302,0.001
v002_d_pool_retrain,4,38,0.0487198643386364,0.001
v002_d_pool_retrain,4,39,0.049107979983091354,0.001
v002_d_pool_retrain,4,40,0.05476116016507149,0.001
v002_d_pool_retrain,4,41,0.051253799349069595,0.001
v002_d_pool_retrain,4,42,0.04722225293517113,0.001
v002_d_pool_retrain,4,43,0.05080439895391464,0.001
v002_d_pool_retrain,4,44,0.046423133462667465,0.001
v002_d_pool_retrain,4,45,0.04858988896012306,0.001
v002_d_pool_retrain,4,46,0.10004238039255142,0.001
v002_d_pool_retrain,4,47,0.05715978518128395,0.001
v002_d_pool_retrain,4,48,0.06067139655351639,0.001
v002_d_pool_retrain,4,49,0.05146702751517296,0.001
v002_d_pool_retrain,4,50,0.04614906758069992,0.001
v002_d_pool_retrain,4,51,0.08547040075063705,0.001
v002_d_pool_retrain,4,52,0.04624895006418228,0.001
v002_d_pool_retrain,4,53,0.04787028208374977,0.001
v002_d_pool_retrain,4,54,0.0495988093316555,0.001
v002_d_pool_retrain,4,55,0.04647308960556984,0.001
v002_d_pool_retrain,4,56,0.07471270114183426,0.001
v002_d_pool_retrain,4,57,0.046224936842918396,0.001
v002_d_pool_retrain,4,58,0.08680109679698944,0.001
v002_d_pool_retrain,4,59,0.048625875264406204,0.001
v002_d_pool_retrain,4,60,0.06465460360050201,0.001
v002_d_pool_retrain,4,61,0.057134710252285004,0.001
v002_d_pool_retrain,4,62,0.048174865543842316,0.001
v002_d_pool_retrain,4,63,0.05143199861049652,0.001
v002_d_pool_retrain,4,64,0.055054500699043274,0.001
v002_d_pool_retrain,4,65,0.04508008435368538,0.001
v002_d_pool_retrain,4,66,0.065464086830616,0.001
v002_d_pool_retrain,4,67,0.04474938288331032,0.001
v002_d_pool_retrain,4,68,0.04499145224690437,0.001
v002_d_pool_retrain,4,69,0.0625610426068306,0.001
v002_d_pool_retrain,4,70,0.05882028862833977,0.001
v002_d_pool_retrain,4,71,0.04428647458553314,0.001
v002_d_pool_retrain,4,72,0.052762970328330994,0.001
v002_d_pool_retrain,4,73,0.049964625388383865,0.001
v002_d_pool_retrain,4,74,0.053595803678035736,0.001
v002_d_pool_retrain,4,75,0.04873880371451378,0.001
v002_d_pool_retrain,4,76,0.04642083868384361,0.001
v002_d_pool_retrain,4,77,0.06796543300151825,0.001
v002_d_pool_retrain,4,78,0.07128991186618805,0.001
v002_d_pool_retrain,4,79,0.05027025192975998,0.001
v002_d_pool_retrain,4,80,0.04453537240624428,0.001
v002_d_pool_retrain,4,81,0.049734268337488174,0.001
v002_d_pool_retrain,4,82,0.051282212138175964,0.001
v002_d_pool_retrain,4,83,0.05951692909002304,0.001
v002_d_pool_retrain,4,84,0.06642019003629684,0.001
