variant,epoch,batch,loss,lr
v002_stc_t3,0,0,0.3285876214504242,0.001
v002_stc_t3,0,1,0.32239919900894165,0.001
v002_stc_t3,0,2,0.3009122908115387,0.001
v002_stc_t3,0,3,0.3061881959438324,0.001
v002_stc_t3,0,4,0.2825354337692261,0.001
v002_stc_t3,0,5,0.3017573058605194,0.001
v002_stc_t3,0,6,0.27844324707984924,0.001
v002_stc_t3,0,7,0.2970626950263977,0.001
v002_stc_t3,0,8,0.2894830107688904,0.001
v002_stc_t3,0,9,0.2761829197406769,0.001
v002_stc_t3,0,10,0.2793040871620178,0.001
v002_stc_t3,0,11,0.31279486417770386,0.001
v002_stc_t3,0,12,0.2959434986114502,0.001
v002_stc_t3,0,13,0.2827472686767578,0.001
v002_stc_t3,0,14,0.2868160307407379,0.001
v002_stc_t3,0,15,0.29320526123046875,0.001
v002_stc_t3,0,16,0.263441264629364,0.001
v002_stc_t3,0,17,0.2630099952220917,0.001
v002_stc_t3,0,18,0.26064056158065796,0.001
v002_stc_t3,0,19,0.26091468334198,0.001
v002_stc_t3,0,20,0.30706313252449036,0.001
v002_stc_t3,0,21,0.26444828510284424,0.001
v002_stc_t3,0,22,0.2628391981124878,0.001
v002_stc_t3,0,23,0.2585868537425995,0.001
v002_stc_t3,0,24,0.251442551612854,0.001
v002_stc_t3,0,25,0.2491620033979416,0.001
v002_stc_t3,0,26,0.2649011015892029,0.001
v002_stc_t3,0,27,0.2521750330924988,0.001
v002_stc_t3,0,28,0.24156981706619263,0.001
v002_stc_t3,0,29,0.2580086886882782,0.001
v002_stc_t3,0,30,0.24217669665813446,0.001
v002_stc_t3,0,31,0.2717542350292206,0.001
v002_stc_t3,0,32,0.24709980189800262,0.001
v002_stc_t3,0,33,0.23974257707595825,0.001
v002_stc_t3,0,34,0.24582985043525696,0.001
v002_stc_t3,0,35,0.26024624705314636,0.001
v002_stc_t3,0,36,0.24361073970794678,0.001
v002_stc_t3,0,37,0.2497594654560089,0.001
v002_stc_t3,0,38,0.25380393862724304,0.001
v002_stc_t3,0,39,0.2475501149892807,0.001
v002_stc_t3,0,40,0.22912241518497467,0.001
v002_stc_t3,0,41,0.2524036765098572,0.001
v002_stc_t3,0,42,0.22666703164577484,0.001
v002_stc_t3,0,43,0.22722621262073517,0.001
v002_stc_t3,0,44,0.22302694618701935,0.001
v002_stc_t3,0,45,0.23209725320339203,0.001
v002_stc_t3,0,46,0.2456725537776947,0.001
v002_stc_t3,0,47,0.21964217722415924,0.001
v002_stc_t3,0,48,0.2284788340330124,0.001
v002_stc_t3,0,49,0.2303379476070404,0.001
v002_stc_t3,0,50,0.21810419857501984,0.001
v002_stc_t3,0,51,0.2154693752527237,0.001
v002_stc_t3,0,52,0.21810756623744965,0.001
v002_stc_t3,0,53,0.21623495221138,0.001
v002_stc_t3,0,54,0.22319376468658447,0.001
v002_stc_t3,0,55,0.2347002923488617,0.001
v002_stc_t3,0,56,0.23481899499893188,0.001
v002_stc_t3,0,57,0.2197207659482956,0.001
v002_stc_t3,0,58,0.21620340645313263,0.001
v002_stc_t3,0,59,0.21109545230865479,0.001
v002_stc_t3,0,60,0.219620943069458,0.001
v002_stc_t3,0,61,0.2147562950849533,0.001
v002_stc_t3,0,62,0.2115936428308487,0.001
v002_stc_t3,0,63,0.20681942999362946,0.001
v002_stc_t3,0,64,0.19656597077846527,0.001
v002_stc_t3,0,65,0.2300083488225937,0.001
v002_stc_t3,0,66,0.19418160617351532,0.001
v002_stc_t3,0,67,0.1953318864107132,0.001
v002_stc_t3,0,68,0.2090492993593216,0.001
v002_stc_t3,0,69,0.2008708268404007,0.001
v002_stc_t3,0,70,0.1940428763628006,0.001
v002_stc_t3,0,71,0.2269054800271988,0.001
v002_stc_t3,0,72,0.20189201831817627,0.001
v002_stc_t3,0,73,0.19240279495716095,0.001
v002_stc_t3,0,74,0.22046737372875214,0.001
v002_stc_t3,0,75,0.21285302937030792,0.001
v002_stc_t3,0,76,0.25292134284973145,0.001
v002_stc_t3,0,77,0.1921747773885727,0.001
v002_stc_t3,0,78,0.19872547686100006,0.001
v002_stc_t3,0,79,0.20583178102970123,0.001
v002_stc_t3,0,80,0.2010350078344345,0.001
v002_stc_t3,0,81,0.20900754630565643,0.001
v002_stc_t3,0,82,0.18372152745723724,0.001
v002_stc_t3,0,83,0.1826457530260086,0.001
v002_stc_t3,0,84,0.20011550188064575,0.001
v002_stc_t3,0,85,0.19370199739933014,0.001
v002_stc_t3,0,86,0.19348733127117157,0.001
v002_stc_t3,0,87,0.19985392689704895,0.001
v002_stc_t3,0,88,0.20507457852363586,0.001
v002_stc_t3,0,89,0.1932118535041809,0.001
v002_stc_t3,0,90,0.18261760473251343,0.001
v002_stc_t3,0,91,0.18323470652103424,0.001
v002_stc_t3,0,92,0.17528679966926575,0.001
v002_stc_t3,0,93,0.17687226831912994,0.001
v002_stc_t3,0,94,0.22085212171077728,0.001
v002_stc_t3,0,95,0.17723605036735535,0.001
v002_stc_t3,0,96,0.19003930687904358,0.001
v002_stc_t3,0,97,0.22116318345069885,0.001
v002_stc_t3,0,98,0.17250755429267883,0.001
v002_stc_t3,1,0,0.1721590757369995,0.001
v002_stc_t3,1,1,0.17016437649726868,0.001
v002_stc_t3,1,2,0.1849338412284851,0.001
v002_stc_t3,1,3,0.1711619347333908,0.001
v002_stc_t3,1,4,0.16798558831214905,0.001
v002_stc_t3,1,5,0.18307243287563324,0.001
v002_stc_t3,1,6,0.17018578946590424,0.001
v002_stc_t3,1,7,0.16664297878742218,0.001
v002_stc_t3,1,8,0.1936747431755066,0.001
v002_stc_t3,1,9,0.16361533105373383,0.001
v002_stc_t3,1,10,0.16857273876667023,0.001
v002_stc_t3,1,11,0.16480571031570435,0.001
v002_stc_t3,1,12,0.17816007137298584,0.001
v002_stc_t3,1,13,0.16715873777866364,0.001
v002_stc_t3,1,14,0.16909381747245789,0.001
v002_stc_t3,1,15,0.1666186898946762,0.001
v002_stc_t3,1,16,0.18139423429965973,0.001
v002_stc_t3,1,17,0.17131291329860687,0.001
v002_stc_t3,1,18,0.16149401664733887,0.001
v002_stc_t3,1,19,0.1660245805978775,0.001
v002_stc_t3,1,20,0.18621785938739777,0.001
v002_stc_t3,1,21,0.15933701395988464,0.001
v002_stc_t3,1,22,0.16005758941173553,0.001
v002_stc_t3,1,23,0.18083056807518005,0.001
v002_stc_t3,1,24,0.20400196313858032,0.001
v002_stc_t3,1,25,0.1639331430196762,0.001
v002_stc_t3,1,26,0.153656005859375,0.001
v002_stc_t3,1,27,0.1517239511013031,0.001
v002_stc_t3,1,28,0.1649213582277298,0.001
v002_stc_t3,1,29,0.1694151759147644,0.001
v002_stc_t3,1,30,0.17138288915157318,0.001
v002_stc_t3,1,31,0.17202754318714142,0.001
v002_stc_t3,1,32,0.16405633091926575,0.001
v002_stc_t3,1,33,0.16129033267498016,0.001
v002_stc_t3,1,34,0.14638270437717438,0.001
v002_stc_t3,1,35,0.15009839832782745,0.001
v002_stc_t3,1,36,0.14648078382015228,0.001
v002_stc_t3,1,37,0.14782105386257172,0.001
v002_stc_t3,1,38,0.14587536454200745,0.001
v002_stc_t3,1,39,0.1452142745256424,0.001
v002_stc_t3,1,40,0.1602257490158081,0.001
v002_stc_t3,1,41,0.15006262063980103,0.001
v002_stc_t3,1,42,0.16700734198093414,0.001
