variant,epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
v002_stc_t3,29,0.022591895640197427,0.012529363855719566,0.039835572242736816,0.012265512719750404,,,,
v002_stc_t3,30,0.022601366381753574,0.012325077317655087,0.039867155253887177,0.012265512719750404,,,,
v002_stc_t3,31,0.022667375816540283,0.012318050488829613,0.040465347468853,0.012265512719750404,,,,
v002_stc_t3,32,0.022632178671733297,0.012250791303813457,0.03877173364162445,0.012250791303813457,,,,
v002_stc_t3,33,0.022623227833948954,0.01240683626383543,0.03893128037452698,0.012250791303813457,,,,
v002_stc_t3,34,0.022586895877288446,0.012616463005542755,0.03948470205068588,0.012250791303813457,,,,
v002_stc_t3,35,0.022722794354488752,0.012462695129215717,0.03995032235980034,0.012250791303813457,,,,
v002_stc_t3,36,0.02264153261226837,0.012387287802994251,0.039548251777887344,0.012250791303813457,,,,
v002_stc_t3,37,0.022735442044307486,0.012146524153649807,0.03985287994146347,0.012146524153649807,,,,
v002_stc_t3,38,0.022591045455574388,0.012689171358942986,0.04067964851856232,0.012146524153649807,,,,
v002_stc_t3,39,0.02258620701843139,0.01236006710678339,0.03953796625137329,0.012146524153649807,,,,
v002_stc_t3,40,0.02265488834242628,0.012584658339619637,0.039538562297821045,0.012146524153649807,0.6209160999848367,0.8126431166610693,0.863922721545569,0.00017059228408551158
v002_stc_t3,41,0.022662950162258413,0.012291762977838516,0.03906165808439255,0.012146524153649807,0.6209044358648361,0.8126278508838884,0.863922721545569,0.00017059228408551158
v002_stc_t3,42,0.022637671574649184,0.012494456022977829,0.03912895545363426,0.012146524153649807,0.6209044358648361,0.8126278508838884,0.863922721545569,0.00017059228408551158
v002_stc_t3,43,0.02272277505071175,0.012176918797194958,0.03962910175323486,0.012146524153649807,0.6209233425092148,0.8126431166610693,0.863922721545569,0.0001705893213851975
v002_stc_t3,44,0.022683312749546585,0.012342385947704315,0.03872791677713394,0.012146524153649807,0.6209016154429347,0.8126431166610693,0.863922721545569,0.00017060413488676797
v002_stc_t3,45,0.022652103151712153,0.012094967998564243,0.03987351432442665,0.012094967998564243,0.6208782877471278,0.8126125851067078,0.863922721545569,0.00017060413488676797
v002_stc_t3,46,0.02253572004988338,0.012314213439822197,0.039399757981300354,0.012094967998564243,0.6208811076248353,0.8125973193295271,0.863922721545569,0.00017059820948613977
v002_stc_t3,47,0.022637705986547952,0.012223176658153534,0.03961700201034546,0.012094967998564243,0.6208811076248353,0.8125973193295271,0.863922721545569,0.00017059820948613977
v002_stc_t3,48,0.022503245668956125,0.012425440363585949,0.03865525871515274,0.012094967998564243,0.6208811076248353,0.8125973193295271,0.863922721545569,0.00017060117218645386
v002_stc_t3,49,0.022676329137851493,0.012528771534562111,0.03873591125011444,0.012094967998564243,0.6208666238992243,0.8125973193295271,0.863922721545569,0.00017071375479838942
