variant,epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
v002_stc_t7,0,0.2354139219028781,0.16965100169181824,0.34804537892341614,0.16965100169181824,,,,
v002_stc_t7,1,0.15195248328676128,0.11416640132665634,0.2071414440870285,0.11416640132665634,,,,
v002_stc_t7,2,0.10462368964546859,0.07805312424898148,0.1719834804534912,0.07805312424898148,,,,
v002_stc_t7,3,0.07559551757694495,0.055592577904462814,0.14463844895362854,0.055592577904462814,,,,
v002_stc_t7,4,0.05760882806145784,0.04229709878563881,0.1373264044523239,0.04229709878563881,,,,
v002_stc_t7,5,0.047972592290001684,0.03346351161599159,0.16136547923088074,0.03346351161599159,,,,
v002_stc_t7,6,0.03947025554423982,0.02639181539416313,0.09012575447559357,0.02639181539416313,,,,
v002_stc_t7,7,0.035003002620104584,0.02058904990553856,0.07106141746044159,0.02058904990553856,,,,
v002_stc_t7,8,0.031650167203160245,0.018478646874427795,0.06261226534843445,0.018478646874427795,,,,
v002_stc_t7,9,0.02964647426599204,0.016072899103164673,0.06917308270931244,0.016072899103164673,,,,
v002_stc_t7,10,0.02759682105835339,0.01518810074776411,0.0574713870882988,0.01518810074776411,,,,
v002_stc_t7,11,0.026553976575307774,0.01462534163147211,0.051304757595062256,0.01462534163147211,,,,
v002_stc_t7,12,0.026165357696814367,0.014450090005993843,0.04753008112311363,0.014450090005993843,,,,
v002_stc_t7,13,0.02565726933229451,0.014326497912406921,0.04886071756482124,0.014326497912406921,,,,
v002_stc_t7,14,0.025256210147882954,0.013909636996686459,0.04445284605026245,0.013909636996686459,,,,
v002_stc_t7,15,0.025060454590453043,0.013827415183186531,0.04455510899424553,0.013827415183186531,,,,
v002_stc_t7,16,0.024743133779577535,0.013614669442176819,0.04632744938135147,0.013614669442176819,,,,
v002_stc_t7,17,0.024521229186593885,0.012727939523756504,0.046378929167985916,0.012727939523756504,,,,
v002_stc_t7,18,0.024236185814846645,0.012264749966561794,0.04267554730176926,0.012264749966561794,,,,
v002_stc_t7,19,0.02373821127482436,0.012697097845375538,0.04154113680124283,0.012264749966561794,,,,
v002_stc_t7,20,0.023587911154585656,0.012423415668308735,0.04227760061621666,0.012264749966561794,,,,
v002_stc_t7,21,0.023636111284069942,0.01218472421169281,0.040966570377349854,0.01218472421169281,,,,
v002_stc_t7,22,0.023568852917488777,0.011937926523387432,0.04230618476867676,0.011937926523387432,,,,
v002_stc_t7,23,0.023458144241812254,0.012475363910198212,0.040739938616752625,0.011937926523387432,,,,
v002_stc_t7,24,0.023444145993150846,0.012852535583078861,0.04151579365134239,0.011937926523387432,,,,
v002_stc_t7,25,0.02342987120753587,0.01140171941369772,0.040980469435453415,0.01140171941369772,,,,
v002_stc_t7,26,0.02343983468458508,0.01159709133207798,0.04073210805654526,0.01140171941369772,,,,
v002_stc_t7,27,0.023300547246830634,0.01145227625966072,0.04131868854165077,0.01140171941369772,,,,
v002_stc_t7,28,0.02333631580977729,0.012041744776070118,0.04050057753920555,0.01140171941369772,,,,
v002_stc_t7,29,0.023394294534668778,0.011958727613091469,0.04121058061718941,0.01140171941369772,,,,
v002_stc_t7,30,0.02313738073589224,0.01162071991711855,0.04072218015789986,0.01140171941369772,,,,
v002_stc_t7,31,0.023218525517167465,0.011989501304924488,0.041675664484500885,0.01140171941369772,,,,
