variant,epoch,batch,loss,lr
v002_stc_t7,0,42,0.22678476572036743,0.001
v002_stc_t7,0,43,0.2402205467224121,0.001
v002_stc_t7,0,44,0.24069711565971375,0.001
v002_stc_t7,0,45,0.23350368440151215,0.001
v002_stc_t7,0,46,0.22931092977523804,0.001
v002_stc_t7,0,47,0.2338947355747223,0.001
v002_stc_t7,0,48,0.21596337854862213,0.001
v002_stc_t7,0,49,0.2160179167985916,0.001
v002_stc_t7,0,50,0.24287576973438263,0.001
v002_stc_t7,0,51,0.2141532301902771,0.001
v002_stc_t7,0,52,0.210696280002594,0.001
v002_stc_t7,0,53,0.2318570464849472,0.001
v002_stc_t7,0,54,0.23806464672088623,0.001
v002_stc_t7,0,55,0.22195179760456085,0.001
v002_stc_t7,0,56,0.21088315546512604,0.001
v002_stc_t7,0,57,0.21295002102851868,0.001
v002_stc_t7,0,58,0.2087218165397644,0.001
v002_stc_t7,0,59,0.2124698907136917,0.001
v002_stc_t7,0,60,0.2262679934501648,0.001
v002_stc_t7,0,61,0.21428193151950836,0.001
v002_stc_t7,0,62,0.2007363885641098,0.001
v002_stc_t7,0,63,0.19800008833408356,0.001
v002_stc_t7,0,64,0.19722910225391388,0.001
v002_stc_t7,0,65,0.19505400955677032,0.001
v002_stc_t7,0,66,0.19936664402484894,0.001
v002_stc_t7,0,67,0.19949154555797577,0.001
v002_stc_t7,0,68,0.1915331929922104,0.001
v002_stc_t7,0,69,0.19252260029315948,0.001
v002_stc_t7,0,70,0.19575859606266022,0.001
v002_stc_t7,0,71,0.21045340597629547,0.001
v002_stc_t7,0,72,0.19265545904636383,0.001
v002_stc_t7,0,73,0.19406363368034363,0.001
v002_stc_t7,0,74,0.18873029947280884,0.001
v002_stc_t7,0,75,0.18631023168563843,0.001
v002_stc_t7,0,76,0.22039413452148438,0.001
v002_stc_t7,0,77,0.1992756873369217,0.001
v002_stc_t7,0,78,0.19732432067394257,0.001
v002_stc_t7,0,79,0.18797804415225983,0.001
v002_stc_t7,0,80,0.22173984348773956,0.001
v002_stc_t7,0,81,0.23178648948669434,0.001
v002_stc_t7,0,82,0.18499469757080078,0.001
v002_stc_t7,0,83,0.19646413624286652,0.001
v002_stc_t7,0,84,0.23668326437473297,0.001
v002_stc_t7,0,85,0.19546175003051758,0.001
v002_stc_t7,0,86,0.24588167667388916,0.001
v002_stc_t7,0,87,0.1761205941438675,0.001
v002_stc_t7,0,88,0.18573442101478577,0.001
v002_stc_t7,0,89,0.17578871548175812,0.001
v002_stc_t7,0,90,0.1791101098060608,0.001
v002_stc_t7,0,91,0.17766033113002777,0.001
v002_stc_t7,0,92,0.17556989192962646,0.001
v002_stc_t7,0,93,0.1926015466451645,0.001
v002_stc_t7,0,94,0.18585152924060822,0.001
v002_stc_t7,0,95,0.17750698328018188,0.001
v002_stc_t7,0,96,0.16965100169181824,0.001
v002_stc_t7,0,97,0.19209234416484833,0.001
v002_stc_t7,0,98,0.1794658601284027,0.001
v002_stc_t7,1,0,0.1785971075296402,0.001
v002_stc_t7,1,1,0.17206647992134094,0.001
v002_stc_t7,1,2,0.1930888295173645,0.001
v002_stc_t7,1,3,0.2071414440870285,0.001
v002_stc_t7,1,4,0.17067070305347443,0.001
v002_stc_t7,1,5,0.16794472932815552,0.001
v002_stc_t7,1,6,0.17839545011520386,0.001
v002_stc_t7,1,7,0.17310327291488647,0.001
v002_stc_t7,1,8,0.16358619928359985,0.001
v002_stc_t7,1,9,0.19807568192481995,0.001
v002_stc_t7,1,10,0.16322848200798035,0.001
v002_stc_t7,1,11,0.16731508076190948,0.001
v002_stc_t7,1,12,0.16353029012680054,0.001
v002_stc_t7,1,13,0.16199897229671478,0.001
v002_stc_t7,1,14,0.16327404975891113,0.001
v002_stc_t7,1,15,0.16064676642417908,0.001
v002_stc_t7,1,16,0.1999097466468811,0.001
v002_stc_t7,1,17,0.16097773611545563,0.001
v002_stc_t7,1,18,0.1596074402332306,0.001
v002_stc_t7,1,19,0.15771734714508057,0.001
v002_stc_t7,1,20,0.15753813087940216,0.001
v002_stc_t7,1,21,0.176906019449234,0.001
v002_stc_t7,1,22,0.17686133086681366,0.001
v002_stc_t7,1,23,0.16578041017055511,0.001
v002_stc_t7,1,24,0.1549542248249054,0.001
v002_stc_t7,1,25,0.164621964097023,0.001
v002_stc_t7,1,26,0.1894427388906479,0.001
v002_stc_t7,1,27,0.15147395431995392,0.001
v002_stc_t7,1,28,0.157343789935112,0.001
v002_stc_t7,1,29,0.1681371033191681,0.001
v002_stc_t7,1,30,0.15121394395828247,0.001
v002_stc_t7,1,31,0.1520589143037796,0.001
v002_stc_t7,1,32,0.1620064377784729,0.001
v002_stc_t7,1,33,0.16370844841003418,0.001
v002_stc_t7,1,34,0.14764492213726044,0.001
v002_stc_t7,1,35,0.16046644747257233,0.001
v002_stc_t7,1,36,0.14782099425792694,0.001
v002_stc_t7,1,37,0.16634483635425568,0.001
v002_stc_t7,1,38,0.14677825570106506,0.001
v002_stc_t7,1,39,0.19436423480510712,0.001
v002_stc_t7,1,40,0.1448778510093689,0.001
v002_stc_t7,1,41,0.1655847728252411,0.001
v002_stc_t7,1,42,0.15153776109218597,0.001
v002_stc_t7,1,43,0.17478469014167786,0.001
v002_stc_t7,1,44,0.1609908789396286,0.001
v002_stc_t7,1,45,0.16032350063323975,0.001
v002_stc_t7,1,46,0.14964424073696136,0.001
v002_stc_t7,1,47,0.13831162452697754,0.001
v002_stc_t7,1,48,0.1475633978843689,0.001
v002_stc_t7,1,49,0.18120233714580536,0.001
v002_stc_t7,1,50,0.16787828505039215,0.001
v002_stc_t7,1,51,0.14003314077854156,0.001
v002_stc_t7,1,52,0.15195216238498688,0.001
v002_stc_t7,1,53,0.13704043626785278,0.001
v002_stc_t7,1,54,0.13592979311943054,0.001
v002_stc_t7,1,55,0.16958744823932648,0.001
v002_stc_t7,1,56,0.15683673322200775,0.001
v002_stc_t7,1,57,0.1398487091064453,0.001
v002_stc_t7,1,58,0.13530415296554565,0.001
v002_stc_t7,1,59,0.13211314380168915,0.001
v002_stc_t7,1,60,0.15541718900203705,0.001
v002_stc_t7,1,61,0.1447819471359253,0.001
v002_stc_t7,1,62,0.1349010020494461,0.001
v002_stc_t7,1,63,0.18021760880947113,0.001
v002_stc_t7,1,64,0.1348806470632553,0.001
v002_stc_t7,1,65,0.13649389147758484,0.001
v002_stc_t7,1,66,0.20304282009601593,0.001
v002_stc_t7,1,67,0.13808487355709076,0.001
v002_stc_t7,1,68,0.12941740453243256,0.001
v002_stc_t7,1,69,0.13316798210144043,0.001
v002_stc_t7,1,70,0.18425939977169037,0.001
v002_stc_t7,1,71,0.1319403350353241,0.001
v002_stc_t7,1,72,0.12553231418132782,0.001
v002_stc_t7,1,73,0.14323098957538605,0.001
v002_stc_t7,1,74,0.14279726147651672,0.001
v002_stc_t7,1,75,0.13016065955162048,0.001
v002_stc_t7,1,76,0.14608104526996613,0.001
v002_stc_t7,1,77,0.1359800547361374,0.001
v002_stc_t7,1,78,0.12249536067247391,0.001
v002_stc_t7,1,79,0.12929502129554749,0.001
v002_stc_t7,1,80,0.14178133010864258,0.001
v002_stc_t7,1,81,0.12110874801874161,0.001
v002_stc_t7,1,82,0.14146888256072998,0.001
v002_stc_t7,1,83,0.1305350661277771,0.001
v002_stc_t7,1,84,0.12085706740617752,0.001
v002_stc_t7,1,85,0.12130182981491089,0.001
v002_stc_t7,1,86,0.14434115588665009,0.001
v002_stc_t7,1,87,0.12065903097391129,0.001
v002_stc_t7,1,88,0.13437122106552124,0.001
v002_stc_t7,1,89,0.12195907533168793,0.001
v002_stc_t7,1,90,0.13088583946228027,0.001
v002_stc_t7,1,91,0.11894006282091141,0.001
v002_stc_t7,1,92,0.1362377554178238,0.001
v002_stc_t7,1,93,0.1314242035150528,0.001
v002_stc_t7,1,94,0.11469181627035141,0.001
v002_stc_t7,1,95,0.1171482726931572,0.001
v002_stc_t7,1,96,0.11453422904014587,0.001
v002_stc_t7,1,97,0.12701807916164398,0.001
v002_stc_t7,1,98,0.11416640132665634,0.001
v002_stc_t7,2,0,0.11597316712141037,0.001
v002_stc_t7,2,1,0.1140555888414383,0.001
v002_stc_t7,2,2,0.1145901307463646,0.001
v002_stc_t7,2,3,0.12676787376403809,0.001
v002_stc_t7,2,4,0.11091232299804688,0.001
v002_stc_t7,2,5,0.16330048441886902,0.001
v002_stc_t7,2,6,0.1719834804534912,0.001
v002_stc_t7,2,7,0.11444202810525894,0.001
v002_stc_t7,2,8,0.10861415416002274,0.001
v002_stc_t7,2,9,0.11815834045410156,0.001
v002_stc_t7,2,10,0.11267495155334473,0.001
v002_stc_t7,2,11,0.10840989649295807,0.001
v002_stc_t7,2,12,0.11167202889919281,0.001
v002_stc_t7,2,13,0.12066991627216339,0.001
v002_stc_t7,2,14,0.10863902419805527,0.001
v002_stc_t7,2,15,0.12541383504867554,0.001
v002_stc_t7,2,16,0.13092170655727386,0.001
v002_stc_t7,2,17,0.10820776969194412,0.001
v002_stc_t7,2,18,0.11955221742391586,0.001
v002_stc_t7,2,19,0.1049007922410965,0.001
v002_stc_t7,2,20,0.1070980429649353,0.001
v002_stc_t7,2,21,0.11178533732891083,0.001
v002_stc_t7,2,22,0.10193560272455215,0.001
v002_stc_t7,2,23,0.10597409307956696,0.001
v002_stc_t7,2,24,0.10832879692316055,0.001
v002_stc_t7,2,25,0.11689221113920212,0.001
v002_stc_t7,2,26,0.10081075131893158,0.001
v002_stc_t7,2,27,0.11526535451412201,0.001
v002_stc_t7,2,28,0.11447926610708237,0.001
v002_stc_t7,2,29,0.09985139966011047,0.001
v002_stc_t7,2,30,0.11528400331735611,0.001
v002_stc_t7,2,31,0.10052496939897537,0.001
v002_stc_t7,2,32,0.10890226811170578,0.001
v002_stc_t7,2,33,0.10407272726297379,0.001
v002_stc_t7,2,34,0.10849905759096146,0.001
v002_stc_t7,2,35,0.15614208579063416,0.001
v002_stc_t7,2,36,0.10837212204933167,0.001
v002_stc_t7,2,37,0.10912776738405228,0.001
v002_stc_t7,2,38,0.09828823059797287,0.001
v002_stc_t7,2,39,0.11070752888917923,0.001
v002_stc_t7,2,40,0.11079494655132294,0.001
v002_stc_t7,2,41,0.10090664029121399,0.001
v002_stc_t7,2,42,0.09775323420763016,0.001
v002_stc_t7,2,43,0.09564974904060364,0.001
v002_stc_t7,2,44,0.11417800933122635,0.001
v002_stc_t7,2,45,0.0987158715724945,0.001
v002_stc_t7,2,46,0.1067499965429306,0.001
v002_stc_t7,2,47,0.09291816502809525,0.001
v002_stc_t7,2,48,0.09076711535453796,0.001
v002_stc_t7,2,49,0.09364426136016846,0.001
v002_stc_t7,2,50,0.09932028502225876,0.001
v002_stc_t7,2,51,0.09062781184911728,0.001
v002_stc_t7,2,52,0.10663370043039322,0.001
v002_stc_t7,2,53,0.10753702372312546,0.001
v002_stc_t7,2,54,0.09998952597379684,0.001
v002_stc_t7,2,55,0.10183790326118469,0.001
v002_stc_t7,2,56,0.11374559998512268,0.001
v002_stc_t7,2,57,0.09221331775188446,0.001
v002_stc_t7,2,58,0.09272462129592896,0.001
v002_stc_t7,2,59,0.10910618305206299,0.001
v002_stc_t7,2,60,0.10595224052667618,0.001
v002_stc_t7,2,61,0.10333032160997391,0.001
v002_stc_t7,2,62,0.09105599671602249,0.001
v002_stc_t7,2,63,0.08868184685707092,0.001
v002_stc_t7,2,64,0.08499453216791153,0.001
v002_stc_t7,2,65,0.12878075242042542,0.001
v002_stc_t7,2,66,0.11717727035284042,0.001
v002_stc_t7,2,67,0.09017739444971085,0.001
v002_stc_t7,2,68,0.10231482237577438,0.001
v002_stc_t7,2,69,0.09778090566396713,0.001
v002_stc_t7,2,70,0.08737751841545105,0.001
v002_stc_t7,2,71,0.09028258919715881,0.001
v002_stc_t7,2,72,0.08499004691839218,0.001
v002_stc_t7,2,73,0.08706915378570557,0.001
v002_stc_t7,2,74,0.09404866397380829,0.001
v002_stc_t7,2,75,0.08438513427972794,0.001
v002_stc_t7,2,76,0.09458253532648087,0.001
v002_stc_t7,2,77,0.09586164355278015,0.001
v002_stc_t7,2,78,0.10579259693622589,0.001
v002_stc_t7,2,79,0.13955852389335632,0.001
v002_stc_t7,2,80,0.117913156747818,0.001
v002_stc_t7,2,81,0.08856717497110367,0.001
v002_stc_t7,2,82,0.11729839444160461,0.001
v002_stc_t7,2,83,0.08647987991571426,0.001
v002_stc_t7,2,84,0.08085893094539642,0.001
v002_stc_t7,2,85,0.07981016486883163,0.001
v002_stc_t7,2,86,0.0964038074016571,0.001
v002_stc_t7,2,87,0.08111350983381271,0.001
v002_stc_t7,2,88,0.09299644827842712,0.001
v002_stc_t7,2,89,0.07805312424898148,0.001
v002_stc_t7,2,90,0.0974857360124588,0.001
v002_stc_t7,2,91,0.08352760970592499,0.001
v002_stc_t7,2,92,0.07928042113780975,0.001
v002_stc_t7,2,93,0.07956057786941528,0.001
v002_stc_t7,2,94,0.12309248000383377,0.001
v002_stc_t7,2,95,0.08049163967370987,0.001
v002_stc_t7,2,96,0.11854951083660126,0.001
v002_stc_t7,2,97,0.07992586493492126,0.001
v002_stc_t7,2,98,0.09412706643342972,0.001
v002_stc_t7,3,0,0.14463844895362854,0.001
v002_stc_t7,3,1,0.07690427452325821,0.001
v002_stc_t7,3,2,0.0810404121875763,0.001
v002_stc_t7,3,3,0.07437059283256531,0.001
v002_stc_t7,3,4,0.08571849018335342,0.001
v002_stc_t7,3,5,0.08212953805923462,0.001
v002_stc_t7,3,6,0.08149617165327072,0.001
v002_stc_t7,3,7,0.09777718782424927,0.001
v002_stc_t7,3,8,0.07675683498382568,0.001
v002_stc_t7,3,9,0.0896608829498291,0.001
v002_stc_t7,3,10,0.071833036839962,0.001
v002_stc_t7,3,11,0.07939672470092773,0.001
v002_stc_t7,3,12,0.08202441781759262,0.001
v002_stc_t7,3,13,0.07664451748132706,0.001
v002_stc_t7,3,14,0.08728037774562836,0.001
v002_stc_t7,3,15,0.07380790263414383,0.001
v002_stc_t7,3,16,0.07297942787408829,0.001
v002_stc_t7,3,17,0.07671132683753967,0.001
v002_stc_t7,3,18,0.07323940098285675,0.001
v002_stc_t7,3,19,0.08136668056249619,0.001
v002_stc_t7,3,20,0.06917674094438553,0.001
v002_stc_t7,3,21,0.11845853924751282,0.001
v002_stc_t7,3,22,0.09826983511447906,0.001
v002_stc_t7,3,23,0.08399137854576111,0.001
v002_stc_t7,3,24,0.08571930974721909,0.001
v002_stc_t7,3,25,0.06941177695989609,0.001
v002_stc_t7,3,26,0.0703723356127739,0.001
v002_stc_t7,3,27,0.07919692993164062,0.001
v002_stc_t7,3,28,0.06969191133975983,0.001
v002_stc_t7,3,29,0.0918779969215393,0.001
v002_stc_t7,3,30,0.09064985811710358,0.001
v002_stc_t7,3,31,0.09066862612962723,0.001
v002_stc_t7,3,32,0.07152498513460159,0.001
v002_stc_t7,3,33,0.07718018442392349,0.001
v002_stc_t7,3,34,0.07337040454149246,0.001
v002_stc_t7,3,35,0.07553103566169739,0.001
v002_stc_t7,3,36,0.06701160967350006,0.001
v002_stc_t7,3,37,0.06982839107513428,0.001
v002_stc_t7,3,38,0.07043160498142242,0.001
v002_stc_t7,3,39,0.07481879740953445,0.001
v002_stc_t7,3,40,0.06458104401826859,0.001
v002_stc_t7,3,41,0.08650083094835281,0.001
v002_stc_t7,3,42,0.07193981856107712,0.001
v002_stc_t7,3,43,0.06930799782276154,0.001
v002_stc_t7,3,44,0.07827133685350418,0.001
v002_stc_t7,3,45,0.07425101846456528,0.001
v002_stc_t7,3,46,0.06542257219552994,0.001
v002_stc_t7,3,47,0.06545096635818481,0.001
v002_stc_t7,3,48,0.09868920594453812,0.001
v002_stc_t7,3,49,0.08134089410305023,0.001
v002_stc_t7,3,50,0.06413187086582184,0.001
v002_stc_t7,3,51,0.06335750967264175,0.001
v002_stc_t7,3,52,0.07874538749456406,0.001
v002_stc_t7,3,53,0.07791175693273544,0.001
v002_stc_t7,3,54,0.063333660364151,0.001
v002_stc_t7,3,55,0.067755788564682,0.001
v002_stc_t7,3,56,0.07288483530282974,0.001
v002_stc_t7,3,57,0.09590920060873032,0.001
v002_stc_t7,3,58,0.06085112318396568,0.001
v002_stc_t7,3,59,0.061074890196323395,0.001
v002_stc_t7,3,60,0.06264755129814148,0.001
v002_stc_t7,3,61,0.07455060631036758,0.001
v002_stc_t7,3,62,0.06714142858982086,0.001
v002_stc_t7,3,63,0.060194626450538635,0.001
v002_stc_t7,3,64,0.06522360444068909,0.001
v002_stc_t7,3,65,0.0784560963511467,0.001
v002_stc_t7,3,66,0.061189524829387665,0.001
v002_stc_t7,3,67,0.0784645825624466,0.001
v002_stc_t7,3,68,0.05968952551484108,0.001
v002_stc_t7,3,69,0.10192030668258667,0.001
v002_stc_t7,3,70,0.07081753015518188,0.001
v002_stc_t7,3,71,0.06784459948539734,0.001
v002_stc_t7,3,72,0.06925570219755173,0.001
v002_stc_t7,3,73,0.0943920686841011,0.001
v002_stc_t7,3,74,0.05810141563415527,0.001
v002_stc_t7,3,75,0.059563037008047104,0.001
v002_stc_t7,3,76,0.0564064085483551,0.001
v002_stc_t7,3,77,0.06178988516330719,0.001
v002_stc_t7,3,78,0.06020805612206459,0.001
v002_stc_t7,3,79,0.12274528294801712,0.001
v002_stc_t7,3,80,0.06103082001209259,0.001
v002_stc_t7,3,81,0.06078438460826874,0.001
v002_stc_t7,3,82,0.06758271157741547,0.001
v002_stc_t7,3,83,0.07704421132802963,0.001
v002_stc_t7,3,84,0.07247631996870041,0.001
v002_stc_t7,3,85,0.06554631888866425,0.001
v002_stc_t7,3,86,0.055592577904462814,0.001
v002_stc_t7,3,87,0.06900657713413239,0.001
v002_stc_t7,3,88,0.05651431903243065,0.001
v002_stc_t7,3,89,0.05772900953888893,0.001
v002_stc_t7,3,90,0.09349330514669418,0.001
v002_stc_t7,3,91,0.07135972380638123,0.001
v002_stc_t7,3,92,0.07903356105089188,0.001
v002_stc_t7,3,93,0.06388919800519943,0.001
v002_stc_t7,3,94,0.06311984360218048,0.001
v002_stc_t7,3,95,0.10507890582084656,0.001
v002_stc_t7,3,96,0.0712437704205513,0.001
v002_stc_t7,3,97,0.05568482354283333,0.001
v002_stc_t7,3,98,0.08247341215610504,0.001
v002_stc_t7,4,0,0.0736900120973587,0.001
v002_stc_t7,4,1,0.0606110505759716,0.001
v002_stc_t7,4,2,0.061332400888204575,0.001
v002_stc_t7,4,3,0.07313874363899231,0.001
v002_stc_t7,4,4,0.06388341635465622,0.001
v002_stc_t7,4,5,0.09228184074163437,0.001
v002_stc_t7,4,6,0.05588032677769661,0.001
v002_stc_t7,4,7,0.0554618276655674,0.001
v002_stc_t7,4,8,0.06817328184843063,0.001
v002_stc_t7,4,9,0.06574065238237381,0.001
v002_stc_t7,4,10,0.052449461072683334,0.001
v002_stc_t7,4,11,0.05346142500638962,0.001
v002_stc_t7,4,12,0.058769118040800095,0.001
v002_stc_t7,4,13,0.10147551447153091,0.001
v002_stc_t7,4,14,0.05094527080655098,0.001
v002_stc_t7,4,15,0.06526682525873184,0.001
v002_stc_t7,4,16,0.08009600639343262,0.001
v002_stc_t7,4,17,0.050745610147714615,0.001
v002_stc_t7,4,18,0.06268399208784103,0.001
v002_stc_t7,4,19,0.059247516095638275,0.001
v002_stc_t7,4,20,0.05132150650024414,0.001
v002_stc_t7,4,21,0.04990055039525032,0.001
v002_stc_t7,4,22,0.08942388743162155,0.001
v002_stc_t7,4,23,0.051967691630125046,0.001
v002_stc_t7,4,24,0.05423296242952347,0.001
v002_stc_t7,4,25,0.07984460145235062,0.001
v002_stc_t7,4,26,0.053026098757982254,0.001
v002_stc_t7,4,27,0.05282769724726677,0.001
v002_stc_t7,4,28,0.06284966319799423,0.001
v002_stc_t7,4,29,0.06529899686574936,0.001
v002_stc_t7,4,30,0.04961647093296051,0.001
v002_stc_t7,4,31,0.06303341686725616,0.001
v002_stc_t7,4,32,0.05117695778608322,0.001
v002_stc_t7,4,33,0.051322970539331436,0.001
v002_stc_t7,4,34,0.049059074372053146,0.001
v002_stc_t7,4,35,0.055097684264183044,0.001
v002_stc_t7,4,36,0.06541988998651505,0.001
v002_stc_t7,4,37,0.047552648931741714,0.001
v002_stc_t7,4,38,0.055356163531541824,0.001
v002_stc_t7,4,39,0.05196712538599968,0.001
v002_stc_t7,4,40,0.059178490191698074,0.001
v002_stc_t7,4,41,0.06829004734754562,0.001
v002_stc_t7,4,42,0.060684435069561005,0.001
v002_stc_t7,4,43,0.05633898824453354,0.001
v002_stc_t7,4,44,0.05665525794029236,0.001
v002_stc_t7,4,45,0.05118827894330025,0.001
v002_stc_t7,4,46,0.04796650633215904,0.001
v002_stc_t7,4,47,0.07868148386478424,0.001
v002_stc_t7,4,48,0.04679729789495468,0.001
v002_stc_t7,4,49,0.0535152330994606,0.001
v002_stc_t7,4,50,0.04355297237634659,0.001
v002_stc_t7,4,51,0.056657012552022934,0.001
v002_stc_t7,4,52,0.0587150976061821,0.001
v002_stc_t7,4,53,0.047357674688100815,0.001
v002_stc_t7,4,54,0.04680332913994789,0.001
v002_stc_t7,4,55,0.05650288984179497,0.001
v002_stc_t7,4,56,0.08170606195926666,0.001
v002_stc_t7,4,57,0.06875187158584595,0.001
v002_stc_t7,4,58,0.0460704043507576,0.001
v002_stc_t7,4,59,0.05071934685111046,0.001
v002_stc_t7,4,60,0.06794776767492294,0.001
v002_stc_t7,4,61,0.06557141244411469,0.001
v002_stc_t7,4,62,0.044700585305690765,0.001
v002_stc_t7,4,63,0.045831892639398575,0.001
v002_stc_t7,4,64,0.046393316239118576,0.001
v002_stc_t7,4,65,0.04438259080052376,0.001
v002_stc_t7,4,66,0.058995530009269714,0.001
v002_stc_t7,4,67,0.057114385068416595,0.001
v002_stc_t7,4,68,0.07014252245426178,0.001
v002_stc_t7,4,69,0.048074960708618164,0.001
v002_stc_t7,4,70,0.09057682007551193,0.001
v002_stc_t7,4,71,0.052713602781295776,0.001
v002_stc_t7,4,72,0.05614534020423889,0.001
v002_stc_t7,4,73,0.048990193754434586,0.001
v002_stc_t7,4,74,0.04455118253827095,0.001
v002_stc_t7,4,75,0.053799521178007126,0.001
v002_stc_t7,4,76,0.042869094759225845,0.001
v002_stc_t7,4,77,0.04626278206706047,0.001
v002_stc_t7,4,78,0.04856615513563156,0.001
v002_stc_t7,4,79,0.05180001258850098,0.001
v002_stc_t7,4,80,0.05077781528234482,0.001
v002_stc_t7,4,81,0.06152791902422905,0.001
v002_stc_t7,4,82,0.04260976240038872,0.001
v002_stc_t7,4,83,0.04308171942830086,0.001
v002_stc_t7,4,84,0.05045948922634125,0.001
v002_stc_t7,4,85,0.0579722560942173,0.001
v002_stc_t7,4,86,0.04229709878563881,0.001
v002_stc_t7,4,87,0.05018825829029083,0.001
v002_stc_t7,4,88,0.1373264044523239,0.001
v002_stc_t7,4,89,0.04240338131785393,0.001
v002_stc_t7,4,90,0.05279242992401123,0.001
v002_stc_t7,4,91,0.04386976361274719,0.001
v002_stc_t7,4,92,0.04233020171523094,0.001
v002_stc_t7,4,93,0.04675675556063652,0.001
v002_stc_t7,4,94,0.04235471785068512,0.001
v002_stc_t7,4,95,0.04832049459218979,0.001
v002_stc_t7,4,96,0.05484285578131676,0.001
v002_stc_t7,4,97,0.06584210693836212,0.001
v002_stc_t7,4,98,0.0503278486430645,0.001
v002_stc_t7,5,0,0.042734917253255844,0.001
v002_stc_t7,5,1,0.0412554107606411,0.001
v002_stc_t7,5,2,0.05015605315566063,0.001
v002_stc_t7,5,3,0.04236976057291031,0.001
v002_stc_t7,5,4,0.1006181389093399,0.001
v002_stc_t7,5,5,0.04800688475370407,0.001
v002_stc_t7,5,6,0.0397958941757679,0.001
v002_stc_t7,5,7,0.041712913662195206,0.001
v002_stc_t7,5,8,0.05196841433644295,0.001
v002_stc_t7,5,9,0.04009035974740982,0.001
v002_stc_t7,5,10,0.048274509608745575,0.001
v002_stc_t7,5,11,0.040990203619003296,0.001
v002_stc_t7,5,12,0.04127779230475426,0.001
v002_stc_t7,5,13,0.04066911339759827,0.001
v002_stc_t7,5,14,0.042388059198856354,0.001
v002_stc_t7,5,15,0.040859587490558624,0.001
v002_stc_t7,5,16,0.037584174424409866,0.001
v002_stc_t7,5,17,0.16136547923088074,0.001
v002_stc_t7,5,18,0.052403733134269714,0.001
v002_stc_t7,5,19,0.04770153388381004,0.001
v002_stc_t7,5,20,0.045055974274873734,0.001
v002_stc_t7,5,21,0.03976000100374222,0.001
v002_stc_t7,5,22,0.05726594477891922,0.001
v002_stc_t7,5,23,0.04237212985754013,0.001
v002_stc_t7,5,24,0.04755124822258949,0.001
v002_stc_t7,5,25,0.038957379758358,0.001
v002_stc_t7,5,26,0.06717886030673981,0.001
v002_stc_t7,5,27,0.047979533672332764,0.001
v002_stc_t7,5,28,0.03872261196374893,0.001
v002_stc_t7,5,29,0.06492482870817184,0.001
v002_stc_t7,5,30,0.0501989983022213,0.001
v002_stc_t7,5,31,0.04026855528354645,0.001
v002_stc_t7,5,32,0.05367160588502884,0.001
v002_stc_t7,5,33,0.05792352184653282,0.001
v002_stc_t7,5,34,0.03771044686436653,0.001
v002_stc_t7,5,35,0.03420441970229149,0.001
v002_stc_t7,5,36,0.0390954427421093,0.001
v002_stc_t7,5,37,0.044180676341056824,0.001
v002_stc_t7,5,38,0.037530142813920975,0.001
v002_stc_t7,5,39,0.03859024494886398,0.001
v002_stc_t7,5,40,0.037770114839076996,0.001
v002_stc_t7,5,41,0.04065529629588127,0.001
