variant,epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
v002_slope_0p005,0,0.23562626344989043,0.17283350229263306,0.3427228331565857,0.17283350229263306,,,,
v002_slope_0p005,1,0.15087640503741273,0.1163812205195427,0.21011434495449066,0.1163812205195427,,,,
v002_slope_0p005,2,0.10357789401755188,0.07656817883253098,0.15157575905323029,0.07656817883253098,,,,
v002_slope_0p005,3,0.07525346616301874,0.05499449372291565,0.13071568310260773,0.05499449372291565,,,,
v002_slope_0p005,4,0.056436178735410326,0.0418313667178154,0.10972362756729126,0.0418313667178154,,,,
v002_slope_0p005,5,0.044949788637835573,0.03231130540370941,0.08781004697084427,0.03231130540370941,,,,
v002_slope_0p005,6,0.03805052421309731,0.027027714997529984,0.07339493185281754,0.027027714997529984,,,,
v002_slope_0p005,7,0.03518152336655843,0.020465752109885216,0.14863847196102142,0.020465752109885216,,,,
v002_slope_0p005,8,0.03190058516808832,0.01862388476729393,0.058658432215452194,0.01862388476729393,,,,
v002_slope_0p005,9,0.029229569314706206,0.016253827139735222,0.051880963146686554,0.016253827139735222,,,,
v002_slope_0p005,10,0.02672210590669302,0.01492937933653593,0.04861242696642876,0.01492937933653593,,,,
v002_slope_0p005,11,0.026010121002492278,0.014554614201188087,0.048379234969615936,0.014554614201188087,,,,
v002_slope_0p005,12,0.025835830624205896,0.014688372611999512,0.0448656901717186,0.014554614201188087,,,,
v002_slope_0p005,13,0.02570878133892712,0.014193606562912464,0.04711239039897919,0.014193606562912464,,,,
v002_slope_0p005,14,0.025340448999118925,0.014397332444787025,0.04429870471358299,0.014193606562912464,,,,
v002_slope_0p005,15,0.02499285223658639,0.013860229402780533,0.04254196211695671,0.013860229402780533,,,,
v002_slope_0p005,16,0.024677882140333004,0.01332346722483635,0.042219314724206924,0.01332346722483635,,,,
v002_slope_0p005,17,0.024532227946276016,0.013306357897818089,0.04968591034412384,0.013306357897818089,,,,
v002_slope_0p005,18,0.024273707315024703,0.013226455077528954,0.043816473335027695,0.013226455077528954,,,,
v002_slope_0p005,19,0.02396665643336195,0.01324549876153469,0.04763996601104736,0.013226455077528954,,,,
v002_slope_0p005,20,0.02372714393593446,0.013368969783186913,0.04297725111246109,0.013226455077528954,,,,
v002_slope_0p005,21,0.023661527603939927,0.012884360738098621,0.040585681796073914,0.012884360738098621,,,,
v002_slope_0p005,22,0.02370633419151559,0.013311230577528477,0.04254868999123573,0.012884360738098621,,,,
v002_slope_0p005,23,0.023548797854796202,0.01267128624022007,0.041895776987075806,0.01267128624022007,,,,
v002_slope_0p005,24,0.02364373103611999,0.012711573392152786,0.04337926581501961,0.01267128624022007,,,,
v002_slope_0p005,25,0.02365873484035032,0.013145641423761845,0.04157625511288643,0.01267128624022007,,,,
v002_slope_0p005,26,0.02364860698016304,0.012876711785793304,0.04142230749130249,0.01267128624022007,,,,
v002_slope_0p005,27,0.02358224114045651,0.012690363451838493,0.0430169478058815,0.01267128624022007,,,,
v002_slope_0p005,28,0.023625100407787043,0.012476836331188679,0.04444905370473862,0.012476836331188679,,,,
v002_slope_0p005,29,0.02349071105885686,0.012840508483350277,0.042065247893333435,0.012476836331188679,,,,
v002_slope_0p005,30,0.023538853672116694,0.012733787298202515,0.04369191825389862,0.012476836331188679,,,,
v002_slope_0p005,31,0.023361671678345613,0.012584712356328964,0.041473474353551865,0.012476836331188679,,,,
v002_slope_0p005,32,0.023530316811920415,0.012955248355865479,0.04310960695147514,0.012476836331188679,,,,
v002_slope_0p005,33,0.02352769258008762,0.012716731987893581,0.04234995320439339,0.012476836331188679,,,,
v002_slope_0p005,34,0.02345077789416819,0.012750060297548771,0.04131879284977913,0.012476836331188679,,,,
v002_slope_0p005,35,0.023412847468121487,0.01269552856683731,0.04105463996529579,0.012476836331188679,,,,
v002_slope_0p005,36,0.02351268208726789,0.012723354622721672,0.043077100068330765,0.012476836331188679,,,,
v002_slope_0p005,37,0.023420012179724496,0.012706974521279335,0.0413091778755188,0.012476836331188679,,,,
v002_slope_0p005,38,0.023436603164582542,0.012763336300849915,0.042303793132305145,0.012476836331188679,,,,
v002_slope_0p005,39,0.02337277415349628,0.01272176019847393,0.04174176603555679,0.012476836331188679,,,,
