epoch,batch,loss,lr
0,0,0.2786024808883667,0.001
0,1,0.2935014069080353,0.001
0,2,0.30148184299468994,0.001
0,3,0.23760175704956055,0.001
0,4,0.24535222351551056,0.001
0,5,0.25346142053604126,0.001
0,6,0.28739845752716064,0.001
0,7,0.26261740922927856,0.001
0,8,0.22595399618148804,0.001
0,9,0.2163028120994568,0.001
0,10,0.22581055760383606,0.001
0,11,0.2150784283876419,0.001
0,12,0.21607761085033417,0.001
0,13,0.2488042414188385,0.001
0,14,0.23454417288303375,0.001
0,15,0.2076694816350937,0.001
0,16,0.20392398536205292,0.001
0,17,0.23805056512355804,0.001
0,18,0.21149684488773346,0.001
0,19,0.22645743191242218,0.001
0,20,0.19839929044246674,0.001
0,21,0.1996423900127411,0.001
0,22,0.19446806609630585,0.001
0,23,0.19977958500385284,0.001
0,24,0.1851033866405487,0.001
0,25,0.23329369723796844,0.001
0,26,0.22884085774421692,0.001
0,27,0.18910761177539825,0.001
0,28,0.19017858803272247,0.001
0,29,0.21708030998706818,0.001
0,30,0.3354257047176361,0.001
0,31,0.18053096532821655,0.001
0,32,0.1896389126777649,0.001
0,33,0.17748597264289856,0.001
0,34,0.17206598818302155,0.001
0,35,0.17094309628009796,0.001
0,36,0.18727289140224457,0.001
0,37,0.21207699179649353,0.001
0,38,0.20377549529075623,0.001
0,39,0.18261511623859406,0.001
0,40,0.17569281160831451,0.001
0,41,0.16637474298477173,0.001
0,42,0.1802319437265396,0.001
0,43,0.20262490212917328,0.001
0,44,0.1598913073539734,0.001
0,45,0.15871067345142365,0.001
0,46,0.20006628334522247,0.001
0,47,0.1589207500219345,0.001
0,48,0.2147064059972763,0.001
0,49,0.1969345510005951,0.001
0,50,0.15421922504901886,0.001
0,51,0.1604263037443161,0.001
0,52,0.20529718697071075,0.001
0,53,0.15097905695438385,0.001
0,54,0.1582142412662506,0.001
0,55,0.14798296988010406,0.001
0,56,0.15583749115467072,0.001
0,57,0.15880051255226135,0.001
0,58,0.16713571548461914,0.001
0,59,0.15894491970539093,0.001
0,60,0.1491270214319229,0.001
0,61,0.14781323075294495,0.001
0,62,0.16355539858341217,0.001
0,63,0.16995590925216675,0.001
0,64,0.2048499584197998,0.001
0,65,0.1428181231021881,0.001
0,66,0.14220266044139862,0.001
0,67,0.1454518586397171,0.001
0,68,0.15276430547237396,0.001
0,69,0.13452371954917908,0.001
0,70,0.13983075320720673,0.001
0,71,0.13460664451122284,0.001
0,72,0.13767178356647491,0.001
0,73,0.13051235675811768,0.001
0,74,0.1562974601984024,0.001
0,75,0.1505531370639801,0.001
0,76,0.12778958678245544,0.001
0,77,0.1307610273361206,0.001
0,78,0.1257866770029068,0.001
0,79,0.15068957209587097,0.001
0,80,0.14396962523460388,0.001
0,81,0.16624876856803894,0.001
