epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
0,0.18029250761475227,0.11295369267463684,0.33979400992393494,0.11295369267463684,,,,
1,0.09668106950744233,0.06000860035419464,0.2105148881673813,0.06000860035419464,,,,
2,0.056745937112906965,0.034912243485450745,0.1612429916858673,0.034912243485450745,,,,
3,0.038003042265020236,0.022191591560840607,0.13103148341178894,0.022191591560840607,,,,
4,0.02757815621567495,0.01480192132294178,0.10409031808376312,0.01480192132294178,,,,
5,0.02115254234898873,0.010795604437589645,0.0780208483338356,0.010795604437589645,,,,
6,0.017630180579168025,0.008716979995369911,0.06511156260967255,0.008716979995369911,,,,
7,0.015394672991312815,0.0069671389646828175,0.07466772198677063,0.0069671389646828175,,,,
8,0.013204620868870707,0.005613274872303009,0.06678848713636398,0.005613274872303009,,,,
9,0.01230886441213314,0.005365967750549316,0.05657368153333664,0.005365967750549316,,,,
10,0.010193627322976939,0.0045445761643350124,0.035119228065013885,0.0045445761643350124,,,,
11,0.009835491182677673,0.004361716099083424,0.033486735075712204,0.004361716099083424,,,,
12,0.009650335938792037,0.004231499973684549,0.03252523019909859,0.004231499973684549,,,,
13,0.009375898031085128,0.004145842511206865,0.0316455103456974,0.004145842511206865,,,,
14,0.00908858875151385,0.0040537347085773945,0.030684800818562508,0.0040537347085773945,,,,
15,0.008914671857098136,0.003919394686818123,0.029698999598622322,0.003919394686818123,,,,
16,0.008660311083958455,0.003825647057965398,0.02915804646909237,0.003825647057965398,,,,
17,0.008463363221968816,0.0037045045755803585,0.028458932414650917,0.0037045045755803585,,,,
18,0.008241218620572578,0.0036213782150298357,0.02765759453177452,0.0036213782150298357,,,,
19,0.008051106233544873,0.003495819168165326,0.026866141706705093,0.003495819168165326,,,,
20,0.007831030033735765,0.0034696459770202637,0.026382843032479286,0.0034696459770202637,,,,
21,0.00782196619312721,0.0034368636552244425,0.026292137801647186,0.0034368636552244425,,,,
22,0.007792439528110653,0.0034230430610477924,0.02620331197977066,0.0034230430610477924,,,,
23,0.007747575316126599,0.003407251788303256,0.02612663060426712,0.003407251788303256,,,,
24,0.007776528201771505,0.0033950943034142256,0.026055363938212395,0.0033950943034142256,,,,
25,0.007691154310555019,0.0033735998440533876,0.02597220242023468,0.0033735998440533876,,,,
26,0.0076831147225216185,0.003361104056239128,0.025930581614375114,0.003361104056239128,,,,
27,0.007653109289498793,0.003341501345857978,0.025843093171715736,0.003341501345857978,,,,
28,0.00762764024877488,0.003335225395858288,0.025750543922185898,0.003335225395858288,,,,
29,0.007592152091533397,0.003317269729450345,0.025667332112789154,0.003317269729450345,,,,
30,0.00757836816700721,0.0032948332373052835,0.025578193366527557,0.0032948332373052835,,,,
31,0.007582294418373042,0.0032942667603492737,0.025572195649147034,0.0032942667603492737,,,,
32,0.007579645226624879,0.003292851150035858,0.025563901290297508,0.003292851150035858,,,,
33,0.007610332608843843,0.003290910739451647,0.025554869323968887,0.003290910739451647,,,,
34,0.007526934102196434,0.003288964508101344,0.025544235482811928,0.003288964508101344,,,,
35,0.0075740186906786576,0.003287616651505232,0.02595565654337406,0.003287616651505232,,,,
36,0.007535341193410333,0.0032855102326720953,0.02552248165011406,0.0032855102326720953,,,,
37,0.00754573926179096,0.003284917213022709,0.025515958666801453,0.003284917213022709,,,,
38,0.007561524027036597,0.003281821496784687,0.025791633874177933,0.003281821496784687,,,,
39,0.007566451520724881,0.0032798312604427338,0.02549338899552822,0.0032798312604427338,,,,
40,0.007555444778949775,0.003278949297964573,0.02548421360552311,0.003278949297964573,0.42424972688130586,0.8062467560223491,0.8166736665266695,0.001158955034267777
41,0.007557899340742615,0.0032786617521196604,0.02548307552933693,0.0032786617521196604,0.42565331324577077,0.8108570207309254,0.8215035699286014,0.0011872577103683134
42,0.007579262180235049,0.0032785055227577686,0.02568086050450802,0.0032785055227577686,0.4272792534099067,0.8177571520166091,0.8284334313313734,0.0012305753516606765
43,0.007505661690363077,0.003278271062299609,0.025481630116701126,0.003278271062299609,0.4253329918032787,0.8111623362745397,0.8229735405291894,0.0011859215325266573
44,0.007528713847877401,0.003278146730735898,0.025480426847934723,0.003278146730735898,0.42441935172989814,0.8067505266693127,0.8164636707265854,0.001157749215239941
45,0.007525042379086818,0.003277856856584549,0.025479629635810852,0.003277856856584549,0.4250914592656041,0.8106432998503954,0.8231835363292734,0.0011896071317173897
46,0.007563414611863066,0.0032776184380054474,0.025478510186076164,0.0032776184380054474,0.4260502589679647,0.8137269868409001,0.8240235195296094,0.0012047820827261772
47,0.007569247687404806,0.0032774130813777447,0.025477109476923943,0.0032774130813777447,0.42601963444808044,0.8148261227979117,0.8261234775304493,0.0012128495156814544
48,0.007556114672692587,0.003277197014540434,0.02588868886232376,0.003277197014540434,0.426026620675338,0.8145208072542973,0.8265434691306174,0.0012146093596680258
49,0.007529492793378957,0.003276865929365158,0.025475753471255302,0.003276865929365158,0.42927709698869576,0.8278325649558819,0.8383032339353212,0.0012971264888161618
