epoch,batch,loss,lr
0,0,0.27833035588264465,0.001
0,1,0.2980094254016876,0.001
0,2,0.30337202548980713,0.001
0,3,0.23666250705718994,0.001
0,4,0.24450285732746124,0.001
0,5,0.2550467550754547,0.001
0,6,0.28891250491142273,0.001
0,7,0.2636522054672241,0.001
0,8,0.22569817304611206,0.001
0,9,0.2153269499540329,0.001
0,10,0.22584031522274017,0.001
0,11,0.215091273188591,0.001
0,12,0.2161385864019394,0.001
0,13,0.24915820360183716,0.001
0,14,0.23529760539531708,0.001
0,15,0.20540326833724976,0.001
0,16,0.20432981848716736,0.001
0,17,0.23798055946826935,0.001
0,18,0.2124958634376526,0.001
0,19,0.22649045288562775,0.001
0,20,0.19902929663658142,0.001
0,21,0.20046263933181763,0.001
0,22,0.1952594369649887,0.001
0,23,0.1990421563386917,0.001
0,24,0.1843065768480301,0.001
0,25,0.23484377562999725,0.001
0,26,0.23022502660751343,0.001
0,27,0.18719664216041565,0.001
0,28,0.18974915146827698,0.001
0,29,0.2176113724708557,0.001
0,30,0.33979400992393494,0.001
0,31,0.1806415617465973,0.001
0,32,0.18885938823223114,0.001
0,33,0.1771591305732727,0.001
0,34,0.17097656428813934,0.001
0,35,0.16973347961902618,0.001
0,36,0.1874416619539261,0.001
0,37,0.2125844955444336,0.001
0,38,0.2034870982170105,0.001
0,39,0.18144890666007996,0.001
0,40,0.17551295459270477,0.001
0,41,0.16630634665489197,0.001
0,42,0.17751280963420868,0.001
0,43,0.20231592655181885,0.001
0,44,0.15986265242099762,0.001
0,45,0.15862902998924255,0.001
0,46,0.2003338783979416,0.001
0,47,0.15889567136764526,0.001
0,48,0.21531133353710175,0.001
0,49,0.19719508290290833,0.001
0,50,0.15407948195934296,0.001
0,51,0.16013677418231964,0.001
0,52,0.20581741631031036,0.001
0,53,0.15087276697158813,0.001
0,54,0.15854573249816895,0.001
0,55,0.14772853255271912,0.001
0,56,0.15605787932872772,0.001
0,57,0.1592954695224762,0.001
0,58,0.1678205132484436,0.001
0,59,0.15899260342121124,0.001
0,60,0.14928464591503143,0.001
0,61,0.14800022542476654,0.001
0,62,0.16334959864616394,0.001
0,63,0.1701435148715973,0.001
0,64,0.20558321475982666,0.001
0,65,0.143327996134758,0.001
0,66,0.14256031811237335,0.001
0,67,0.14599940180778503,0.001
0,68,0.15320588648319244,0.001
0,69,0.13501045107841492,0.001
0,70,0.14039592444896698,0.001
0,71,0.13514244556427002,0.001
0,72,0.13824181258678436,0.001
0,73,0.13129782676696777,0.001
0,74,0.15700660645961761,0.001
0,75,0.14987067878246307,0.001
0,76,0.12839649617671967,0.001
0,77,0.13116058707237244,0.001
0,78,0.12627902626991272,0.001
0,79,0.1509062647819519,0.001
0,80,0.14544375240802765,0.001
0,81,0.16690512001514435,0.001
0,82,0.12426567822694778,0.001
0,83,0.13331015408039093,0.001
0,84,0.1570543497800827,0.001
0,85,0.12081226706504822,0.001
0,86,0.12370576709508896,0.001
0,87,0.1225709319114685,0.001
0,88,0.14211222529411316,0.001
0,89,0.1946910321712494,0.001
0,90,0.12189716100692749,0.001
0,91,0.11545804142951965,0.001
0,92,0.12392231076955795,0.001
0,93,0.13330265879631042,0.001
0,94,0.11295369267463684,0.001
0,95,0.15263772010803223,0.001
0,96,0.12326110154390335,0.001
0,97,0.1267302930355072,0.001
0,98,0.14394614100456238,0.001
1,0,0.1398911029100418,0.001
1,1,0.11448144912719727,0.001
1,2,0.10926380753517151,0.001
1,3,0.11832340061664581,0.001
1,4,0.1115698516368866,0.001
1,5,0.1074504554271698,0.001
1,6,0.11024061590433121,0.001
1,7,0.14533521234989166,0.001
1,8,0.13479898869991302,0.001
1,9,0.15708330273628235,0.001
1,10,0.13877390325069427,0.001
1,11,0.10672013461589813,0.001
1,12,0.10572689771652222,0.001
1,13,0.10114692896604538,0.001
1,14,0.10496006160974503,0.001
1,15,0.1004313975572586,0.001
1,16,0.0986623764038086,0.001
1,17,0.10267508774995804,0.001
1,18,0.09944207221269608,0.001
1,19,0.1447744369506836,0.001
1,20,0.10818172246217728,0.001
1,21,0.1091718077659607,0.001
1,22,0.09989386796951294,0.001
1,23,0.11319063603878021,0.001
1,24,0.09643689543008804,0.001
1,25,0.12344235926866531,0.001
1,26,0.1029520034790039,0.001
1,27,0.09882461279630661,0.001
1,28,0.12337269634008408,0.001
1,29,0.09265386313199997,0.001
1,30,0.10097981989383698,0.001
1,31,0.15515051782131195,0.001
1,32,0.09314826875925064,0.001
1,33,0.09152643382549286,0.001
1,34,0.12260626256465912,0.001
1,35,0.1156623363494873,0.001
1,36,0.10023252665996552,0.001
