group,epoch,batch,loss,lr
B,0,77,0.19267334043979645,0.001
B,0,78,0.21956229209899902,0.001
B,0,79,0.1877506524324417,0.001
B,0,80,0.2010507732629776,0.001
B,0,81,0.19273361563682556,0.001
B,0,82,0.20251218974590302,0.001
B,0,83,0.1822451651096344,0.001
B,0,84,0.18272900581359863,0.001
B,0,85,0.179532989859581,0.001
B,0,86,0.24859769642353058,0.001
B,0,87,0.18061283230781555,0.001
B,0,88,0.17741401493549347,0.001
B,0,89,0.19647416472434998,0.001
B,0,90,0.2224833369255066,0.001
B,0,91,0.19253277778625488,0.001
B,0,92,0.17485791444778442,0.001
B,0,93,0.18402671813964844,0.001
B,0,94,0.17949232459068298,0.001
B,0,95,0.17136850953102112,0.001
B,0,96,0.18368855118751526,0.001
B,0,97,0.18290354311466217,0.001
B,0,98,0.18590107560157776,0.001
B,1,0,0.18412940204143524,0.001
B,1,1,0.17926441133022308,0.001
B,1,2,0.1778751015663147,0.001
B,1,3,0.1672402322292328,0.001
B,1,4,0.18244293332099915,0.001
B,1,5,0.1915409415960312,0.001
B,1,6,0.17778801918029785,0.001
B,1,7,0.16702969372272491,0.001
B,1,8,0.16719385981559753,0.001
B,1,9,0.16390714049339294,0.001
B,1,10,0.17602862417697906,0.001
B,1,11,0.16627351939678192,0.001
B,1,12,0.16984215378761292,0.001
B,1,13,0.16537678241729736,0.001
B,1,14,0.17508269846439362,0.001
B,1,15,0.15691733360290527,0.001
B,1,16,0.17063777148723602,0.001
B,1,17,0.15902860462665558,0.001
B,1,18,0.1565883308649063,0.001
B,1,19,0.16658298671245575,0.001
B,1,20,0.15694521367549896,0.001
B,1,21,0.15624846518039703,0.001
B,1,22,0.2259468138217926,0.001
B,1,23,0.15406528115272522,0.001
B,1,24,0.16534912586212158,0.001
B,1,25,0.1647941917181015,0.001
B,1,26,0.15696744620800018,0.001
B,1,27,0.18945501744747162,0.001
B,1,28,0.16095952689647675,0.001
B,1,29,0.1518488973379135,0.001
B,1,30,0.19421973824501038,0.001
B,1,31,0.14870738983154297,0.001
B,1,32,0.19248709082603455,0.001
B,1,33,0.14661552011966705,0.001
B,1,34,0.16575457155704498,0.001
B,1,35,0.1531263142824173,0.001
B,1,36,0.1514093279838562,0.001
B,1,37,0.1602877825498581,0.001
B,1,38,0.14641772210597992,0.001
B,1,39,0.15484210848808289,0.001
B,1,40,0.16722284257411957,0.001
B,1,41,0.16733837127685547,0.001
B,1,42,0.1484951376914978,0.001
B,1,43,0.15337051451206207,0.001
B,1,44,0.14628200232982635,0.001
B,1,45,0.1536383032798767,0.001
B,1,46,0.14310646057128906,0.001
B,1,47,0.139567032456398,0.001
B,1,48,0.13883286714553833,0.001
B,1,49,0.14409403502941132,0.001
B,1,50,0.1408383548259735,0.001
B,1,51,0.13943462073802948,0.001
B,1,52,0.1459520012140274,0.001
B,1,53,0.14784125983715057,0.001
B,1,54,0.17282912135124207,0.001
B,1,55,0.15673910081386566,0.001
B,1,56,0.1416262835264206,0.001
B,1,57,0.14409996569156647,0.001
B,1,58,0.13610123097896576,0.001
B,1,59,0.1569487452507019,0.001
B,1,60,0.14462216198444366,0.001
B,1,61,0.13271181285381317,0.001
B,1,62,0.13132983446121216,0.001
B,1,63,0.1306474357843399,0.001
B,1,64,0.13316313922405243,0.001
B,1,65,0.14132188260555267,0.001
B,1,66,0.1298188865184784,0.001
B,1,67,0.1433584839105606,0.001
B,1,68,0.16096998751163483,0.001
B,1,69,0.12620778381824493,0.001
B,1,70,0.1310458779335022,0.001
B,1,71,0.1417149305343628,0.001
B,1,72,0.14322808384895325,0.001
B,1,73,0.12410736829042435,0.001
B,1,74,0.1266254186630249,0.001
B,1,75,0.12384998798370361,0.001
B,1,76,0.12397904694080353,0.001
B,1,77,0.12460768967866898,0.001
B,1,78,0.12091843038797379,0.001
B,1,79,0.14045484364032745,0.001
B,1,80,0.12792667746543884,0.001
B,1,81,0.12198083102703094,0.001
B,1,82,0.12966890633106232,0.001
B,1,83,0.1233392059803009,0.001
B,1,84,0.13439269363880157,0.001
B,1,85,0.118440642952919,0.001
B,1,86,0.13525277376174927,0.001
B,1,87,0.15318544209003448,0.001
B,1,88,0.11680775880813599,0.001
B,1,89,0.12332245707511902,0.001
B,1,90,0.13785572350025177,0.001
B,1,91,0.11381150782108307,0.001
B,1,92,0.12339898198843002,0.001
B,1,93,0.13011480867862701,0.001
B,1,94,0.15721438825130463,0.001
B,1,95,0.11206395924091339,0.001
B,1,96,0.12890461087226868,0.001
B,1,97,0.11662314087152481,0.001
B,1,98,0.16524025797843933,0.001
B,2,0,0.11685842275619507,0.001
B,2,1,0.11712536215782166,0.001
B,2,2,0.12628844380378723,0.001
B,2,3,0.14829126000404358,0.001
B,2,4,0.12326278537511826,0.001
B,2,5,0.11972566694021225,0.001
B,2,6,0.11286794394254684,0.001
B,2,7,0.11797495186328888,0.001
B,2,8,0.11898792535066605,0.001
B,2,9,0.12300960719585419,0.001
B,2,10,0.12027618288993835,0.001
B,2,11,0.1194978877902031,0.001
B,2,12,0.1099294126033783,0.001
B,2,13,0.11472517997026443,0.001
B,2,14,0.18192893266677856,0.001
B,2,15,0.10729757696390152,0.001
B,2,16,0.11444279551506042,0.001
B,2,17,0.12439578771591187,0.001
B,2,18,0.11547796428203583,0.001
B,2,19,0.10566501319408417,0.001
B,2,20,0.14620690047740936,0.001
B,2,21,0.1022488996386528,0.001
B,2,22,0.10683097690343857,0.001
B,2,23,0.10517936944961548,0.001
B,2,24,0.1069488525390625,0.001
B,2,25,0.10412997752428055,0.001
B,2,26,0.1024111807346344,0.001
B,2,27,0.11211958527565002,0.001
B,2,28,0.11318899691104889,0.001
B,2,29,0.10418665409088135,0.001
B,2,30,0.11592137068510056,0.001
B,2,31,0.10207165032625198,0.001
B,2,32,0.09894667565822601,0.001
B,2,33,0.09757162630558014,0.001
B,2,34,0.0995064452290535,0.001
B,2,35,0.10126564651727676,0.001
B,2,36,0.1028146967291832,0.001
B,2,37,0.10253261774778366,0.001
B,2,38,0.10044926404953003,0.001
B,2,39,0.11093337088823318,0.001
B,2,40,0.09631597250699997,0.001
B,2,41,0.11137913912534714,0.001
B,2,42,0.09482176601886749,0.001
B,2,43,0.1142968237400055,0.001
B,2,44,0.1038161963224411,0.001
B,2,45,0.09429731220006943,0.001
B,2,46,0.09537237137556076,0.001
B,2,47,0.10549411922693253,0.001
B,2,48,0.08945495635271072,0.001
B,2,49,0.09531322121620178,0.001
B,2,50,0.1136452779173851,0.001
B,2,51,0.1105949655175209,0.001
B,2,52,0.09903381019830704,0.001
B,2,53,0.13244906067848206,0.001
B,2,54,0.08875782042741776,0.001
B,2,55,0.09323341399431229,0.001
B,2,56,0.08909250050783157,0.001
B,2,57,0.09020739793777466,0.001
B,2,58,0.08703137189149857,0.001
B,2,59,0.08773868530988693,0.001
B,2,60,0.11298303306102753,0.001
B,2,61,0.11133764684200287,0.001
B,2,62,0.11046017706394196,0.001
B,2,63,0.09976384788751602,0.001
B,2,64,0.09011200070381165,0.001
B,2,65,0.09267865121364594,0.001
B,2,66,0.09665071964263916,0.001
B,2,67,0.09614582359790802,0.001
B,2,68,0.0861646980047226,0.001
B,2,69,0.08431117236614227,0.001
B,2,70,0.09706736356019974,0.001
B,2,71,0.08499784022569656,0.001
B,2,72,0.08174930512905121,0.001
B,2,73,0.08223438262939453,0.001
B,2,74,0.09121674299240112,0.001
B,2,75,0.08323510736227036,0.001
B,2,76,0.13227872550487518,0.001
B,2,77,0.0879460796713829,0.001
B,2,78,0.10061720758676529,0.001
B,2,79,0.11947029083967209,0.001
B,2,80,0.085240937769413,0.001
B,2,81,0.08046044409275055,0.001
B,2,82,0.08397892862558365,0.001
B,2,83,0.08984082192182541,0.001
B,2,84,0.08389119803905487,0.001
B,2,85,0.1011856272816658,0.001
B,2,86,0.08156353235244751,0.001
B,2,87,0.09095431864261627,0.001
B,2,88,0.11150792241096497,0.001
B,2,89,0.08280186355113983,0.001
B,2,90,0.10883952677249908,0.001
B,2,91,0.0882246345281601,0.001
B,2,92,0.09085388481616974,0.001
B,2,93,0.09897293150424957,0.001
B,2,94,0.08342469483613968,0.001
B,2,95,0.07681836187839508,0.001
B,2,96,0.0860988050699234,0.001
B,2,97,0.08016160875558853,0.001
B,2,98,0.08697602897882462,0.001
B,3,0,0.09257446229457855,0.001
B,3,1,0.08693749457597733,0.001
B,3,2,0.09757522493600845,0.001
B,3,3,0.0772334560751915,0.001
B,3,4,0.08484789729118347,0.001
B,3,5,0.0742887556552887,0.001
B,3,6,0.07504510134458542,0.001
B,3,7,0.09004329890012741,0.001
B,3,8,0.11578434705734253,0.001
B,3,9,0.09875292330980301,0.001
B,3,10,0.08212529867887497,0.001
B,3,11,0.11471273005008698,0.001
B,3,12,0.09052763879299164,0.001
B,3,13,0.08935621380805969,0.001
B,3,14,0.0791536346077919,0.001
B,3,15,0.0710313469171524,0.001
B,3,16,0.09352243691682816,0.001
B,3,17,0.07305187731981277,0.001
B,3,18,0.07329416275024414,0.001
B,3,19,0.07123824954032898,0.001
B,3,20,0.07907360047101974,0.001
B,3,21,0.07477736473083496,0.001
B,3,22,0.0804663822054863,0.001
B,3,23,0.08116192370653152,0.001
B,3,24,0.09255806356668472,0.001
B,3,25,0.06931274384260178,0.001
B,3,26,0.0676388293504715,0.001
B,3,27,0.09188631176948547,0.001
B,3,28,0.07947996258735657,0.001
B,3,29,0.07381053268909454,0.001
B,3,30,0.07814465463161469,0.001
B,3,31,0.11115191876888275,0.001
B,3,32,0.07850594818592072,0.001
B,3,33,0.0687141939997673,0.001
B,3,34,0.06640680879354477,0.001
B,3,35,0.07965555042028427,0.001
B,3,36,0.08447374403476715,0.001
B,3,37,0.0693414956331253,0.001
B,3,38,0.07783243060112,0.001
B,3,39,0.07251237332820892,0.001
B,3,40,0.07553661614656448,0.001
B,3,41,0.06316516548395157,0.001
B,3,42,0.06486309319734573,0.001
B,3,43,0.07658593356609344,0.001
B,3,44,0.06617259234189987,0.001
B,3,45,0.08297669142484665,0.001
B,3,46,0.06427841633558273,0.001
B,3,47,0.08400194346904755,0.001
B,3,48,0.06564339250326157,0.001
B,3,49,0.06318952143192291,0.001
B,3,50,0.07535501569509506,0.001
B,3,51,0.06799262762069702,0.001
B,3,52,0.06539342552423477,0.001
B,3,53,0.06790982186794281,0.001
B,3,54,0.0636533796787262,0.001
B,3,55,0.0788688212633133,0.001
B,3,56,0.06743200868368149,0.001
B,3,57,0.060745738446712494,0.001
B,3,58,0.06931287795305252,0.001
B,3,59,0.08239392191171646,0.001
B,3,60,0.06526196002960205,0.001
B,3,61,0.0631575733423233,0.001
B,3,62,0.07650604099035263,0.001
B,3,63,0.06820448487997055,0.001
B,3,64,0.06135878711938858,0.001
B,3,65,0.08701609820127487,0.001
B,3,66,0.06937466561794281,0.001
B,3,67,0.0663272961974144,0.001
B,3,68,0.06419264525175095,0.001
B,3,69,0.06331682950258255,0.001
B,3,70,0.057605355978012085,0.001
B,3,71,0.07340536266565323,0.001
B,3,72,0.0654352679848671,0.001
B,3,73,0.08721727877855301,0.001
B,3,74,0.06068501994013786,0.001
B,3,75,0.06582134962081909,0.001
B,3,76,0.059809617698192596,0.001
B,3,77,0.06714707612991333,0.001
B,3,78,0.06415072828531265,0.001
B,3,79,0.0722680613398552,0.001
B,3,80,0.057433608919382095,0.001
B,3,81,0.058756835758686066,0.001
B,3,82,0.058302633464336395,0.001
B,3,83,0.07144730538129807,0.001
B,3,84,0.05832493677735329,0.001
B,3,85,0.05628331005573273,0.001
B,3,86,0.1038985326886177,0.001
B,3,87,0.06734006106853485,0.001
B,3,88,0.06453701108694077,0.001
B,3,89,0.06093350797891617,0.001
B,3,90,0.0637047067284584,0.001
B,3,91,0.12618210911750793,0.001
B,3,92,0.07836415618658066,0.001
B,3,93,0.05804523080587387,0.001
B,3,94,0.057947851717472076,0.001
B,3,95,0.05232934281229973,0.001
B,3,96,0.05739264935255051,0.001
B,3,97,0.057608891278505325,0.001
B,3,98,0.09393341839313507,0.001
B,4,0,0.05692841485142708,0.001
B,4,1,0.05377684906125069,0.001
B,4,2,0.054474011063575745,0.001
B,4,3,0.08969976752996445,0.001
B,4,4,0.06031284108757973,0.001
B,4,5,0.052474070340394974,0.001
B,4,6,0.05891013145446777,0.001
B,4,7,0.05537562072277069,0.001
B,4,8,0.06298670172691345,0.001
B,4,9,0.05424036830663681,0.001
B,4,10,0.05243392288684845,0.001
B,4,11,0.05314911901950836,0.001
B,4,12,0.1274164617061615,0.001
B,4,13,0.06043040752410889,0.001
B,4,14,0.05865339934825897,0.001
B,4,15,0.06487463414669037,0.001
B,4,16,0.05259018391370773,0.001
B,4,17,0.050469279289245605,0.001
B,4,18,0.0523352287709713,0.001
B,4,19,0.05893212556838989,0.001
B,4,20,0.05090947821736336,0.001
B,4,21,0.05428764596581459,0.001
B,4,22,0.04946534335613251,0.001
B,4,23,0.05763503164052963,0.001
B,4,24,0.058978721499443054,0.001
B,4,25,0.0736788660287857,0.001
B,4,26,0.055823344737291336,0.001
B,4,27,0.07713590562343597,0.001
B,4,28,0.07196123152971268,0.001
B,4,29,0.04977209120988846,0.001
B,4,30,0.04845518246293068,0.001
B,4,31,0.05011385306715965,0.001
B,4,32,0.07264870405197144,0.001
B,4,33,0.06645448505878448,0.001
B,4,34,0.053376708179712296,0.001
B,4,35,0.059935521334409714,0.001
B,4,36,0.06799517571926117,0.001
B,4,37,0.05545583367347717,0.001
B,4,38,0.05785496532917023,0.001
B,4,39,0.05130957439541817,0.001
B,4,40,0.051364585757255554,0.001
B,4,41,0.07348348200321198,0.001
B,4,42,0.047967635095119476,0.001
B,4,43,0.05358493700623512,0.001
B,4,44,0.06340046226978302,0.001
B,4,45,0.052564587444067,0.001
B,4,46,0.06404854357242584,0.001
B,4,47,0.0676765963435173,0.001
B,4,48,0.04789639264345169,0.001
B,4,49,0.049709104001522064,0.001
B,4,50,0.048936255276203156,0.001
B,4,51,0.04384547844529152,0.001
B,4,52,0.06912244856357574,0.001
B,4,53,0.04856167733669281,0.001
B,4,54,0.05443959683179855,0.001
B,4,55,0.0654217079281807,0.001
B,4,56,0.060122326016426086,0.001
B,4,57,0.049867793917655945,0.001
B,4,58,0.04765504598617554,0.001
B,4,59,0.044827427715063095,0.001
B,4,60,0.08144539594650269,0.001
B,4,61,0.044225141406059265,0.001
B,4,62,0.058418381959199905,0.001
B,4,63,0.0470440648496151,0.001
B,4,64,0.05164208263158798,0.001
B,4,65,0.053641293197870255,0.001
B,4,66,0.05769903585314751,0.001
B,4,67,0.05689941346645355,0.001
B,4,68,0.06545862555503845,0.001
B,4,69,0.04591435566544533,0.001
B,4,70,0.052267007529735565,0.001
B,4,71,0.04385491460561752,0.001
B,4,72,0.07501707226037979,0.001
B,4,73,0.06888836622238159,0.001
B,4,74,0.07013178616762161,0.001
B,4,75,0.053539205342531204,0.001
B,4,76,0.053191106766462326,0.001
B,4,77,0.048568982630968094,0.001
B,4,78,0.1192505732178688,0.001
B,4,79,0.04940701276063919,0.001
B,4,80,0.04887653887271881,0.001
B,4,81,0.053279660642147064,0.001
B,4,82,0.05564051866531372,0.001
B,4,83,0.04228232055902481,0.001
B,4,84,0.05990348756313324,0.001
B,4,85,0.04987151920795441,0.001
B,4,86,0.045126426964998245,0.001
B,4,87,0.07323262095451355,0.001
B,4,88,0.04414859414100647,0.001
B,4,89,0.04507635161280632,0.001
B,4,90,0.046657975763082504,0.001
B,4,91,0.047108862549066544,0.001
B,4,92,0.043868981301784515,0.001
B,4,93,0.04764491692185402,0.001
B,4,94,0.04670882597565651,0.001
B,4,95,0.04294557869434357,0.001
B,4,96,0.06122921034693718,0.001
B,4,97,0.04356733337044716,0.001
B,4,98,0.04611586034297943,0.001
B,5,0,0.03765833005309105,0.001
B,5,1,0.04146794229745865,0.001
B,5,2,0.047196634113788605,0.001
B,5,3,0.05500263348221779,0.001
B,5,4,0.04493359103798866,0.001
B,5,5,0.04555818811058998,0.001
B,5,6,0.04516306519508362,0.001
B,5,7,0.04630860313773155,0.001
B,5,8,0.04593469575047493,0.001
B,5,9,0.048685599118471146,0.001
B,5,10,0.04772157967090607,0.001
B,5,11,0.04123944789171219,0.001
B,5,12,0.06904182583093643,0.001
B,5,13,0.047107405960559845,0.001
B,5,14,0.03996499627828598,0.001
B,5,15,0.05694923922419548,0.001
B,5,16,0.04706490412354469,0.001
B,5,17,0.042570941150188446,0.001
B,5,18,0.06376246362924576,0.001
B,5,19,0.03802966699004173,0.001
B,5,20,0.04698435589671135,0.001
B,5,21,0.060967907309532166,0.001
B,5,22,0.04535087198019028,0.001
B,5,23,0.03912277892231941,0.001
B,5,24,0.04009830951690674,0.001
B,5,25,0.05338926613330841,0.001
B,5,26,0.05828915908932686,0.001
B,5,27,0.03800525516271591,0.001
B,5,28,0.07105866819620132,0.001
B,5,29,0.06160137802362442,0.001
B,5,30,0.05434010922908783,0.001
B,5,31,0.05408387631177902,0.001
B,5,32,0.04686341434717178,0.001
B,5,33,0.04339613392949104,0.001
B,5,34,0.04083750769495964,0.001
B,5,35,0.05374718829989433,0.001
B,5,36,0.05710736662149429,0.001
B,5,37,0.037924643605947495,0.001
B,5,38,0.0408453606069088,0.001
B,5,39,0.07420025765895844,0.001
B,5,40,0.05152980983257294,0.001
B,5,41,0.04597002640366554,0.001
B,5,42,0.055318158119916916,0.001
B,5,43,0.04929134249687195,0.001
B,5,44,0.06859441846609116,0.001
B,5,45,0.04384319856762886,0.001
B,5,46,0.04804728180170059,0.001
B,5,47,0.04701032117009163,0.001
B,5,48,0.04047573730349541,0.001
B,5,49,0.03625013306736946,0.001
B,5,50,0.048387348651885986,0.001
B,5,51,0.08197643607854843,0.001
B,5,52,0.04231147840619087,0.001
B,5,53,0.04830046370625496,0.001
B,5,54,0.03830073028802872,0.001
B,5,55,0.037456829100847244,0.001
B,5,56,0.05265045166015625,0.001
B,5,57,0.03499642387032509,0.001
B,5,58,0.0430121012032032,0.001
B,5,59,0.03878146409988403,0.001
B,5,60,0.04299111291766167,0.001
B,5,61,0.04219779372215271,0.001
B,5,62,0.036956701427698135,0.001
B,5,63,0.03715192899107933,0.001
B,5,64,0.04136759415268898,0.001
B,5,65,0.10033342987298965,0.001
B,5,66,0.042791806161403656,0.001
B,5,67,0.03717716038227081,0.001
B,5,68,0.03650662675499916,0.001
B,5,69,0.03608725592494011,0.001
B,5,70,0.035962823778390884,0.001
B,5,71,0.054506681859493256,0.001
B,5,72,0.04461946710944176,0.001
B,5,73,0.037845876067876816,0.001
B,5,74,0.036009252071380615,0.001
B,5,75,0.035434916615486145,0.001
B,5,76,0.03782990574836731,0.001
B,5,77,0.035824380815029144,0.001
B,5,78,0.03408616781234741,0.001
B,5,79,0.06903824210166931,0.001
B,5,80,0.0374566949903965,0.001
B,5,81,0.039206329733133316,0.001
B,5,82,0.038152627646923065,0.001
B,5,83,0.04075948894023895,0.001
B,5,84,0.041516490280628204,0.001
B,5,85,0.03460940346121788,0.001
B,5,86,0.03455762565135956,0.001
B,5,87,0.03853266313672066,0.001
B,5,88,0.08243503421545029,0.001
B,5,89,0.04822607710957527,0.001
B,5,90,0.046141769737005234,0.001
B,5,91,0.05492747575044632,0.001
B,5,92,0.03930731862783432,0.001
B,5,93,0.03747836500406265,0.001
B,5,94,0.0453055202960968,0.001
B,5,95,0.03803493082523346,0.001
B,5,96,0.03430766612291336,0.001
B,5,97,0.04019700363278389,0.001
B,5,98,0.0368669219315052,0.001
B,6,0,0.03861905634403229,0.001
B,6,1,0.05110082030296326,0.001
B,6,2,0.03490137308835983,0.001
B,6,3,0.03840736299753189,0.001
B,6,4,0.05374305322766304,0.001
B,6,5,0.03686419129371643,0.001
B,6,6,0.03798547014594078,0.001
B,6,7,0.037753697484731674,0.001
B,6,8,0.03690734878182411,0.001
B,6,9,0.03692188858985901,0.001
B,6,10,0.03768105059862137,0.001
B,6,11,0.03424675390124321,0.001
B,6,12,0.03431760147213936,0.001
B,6,13,0.044634271413087845,0.001
B,6,14,0.03535473719239235,0.001
B,6,15,0.04867295175790787,0.001
B,6,16,0.03396923094987869,0.001
B,6,17,0.04342446103692055,0.001
B,6,18,0.06600439548492432,0.001
B,6,19,0.036365944892168045,0.001
B,6,20,0.04729165509343147,0.001
B,6,21,0.03322598338127136,0.001
B,6,22,0.03501725569367409,0.001
B,6,23,0.031197404488921165,0.001
B,6,24,0.04644102603197098,0.001
B,6,25,0.041744910180568695,0.001
B,6,26,0.03248148038983345,0.001
B,6,27,0.03045699931681156,0.001
B,6,28,0.06305009871721268,0.001
B,6,29,0.037361569702625275,0.001
B,6,30,0.028649190440773964,0.001
B,6,31,0.033585693687200546,0.001
B,6,32,0.03992965444922447,0.001
B,6,33,0.06301099807024002,0.001
B,6,34,0.03063243255019188,0.001
B,6,35,0.036141764372587204,0.001
B,6,36,0.0423368401825428,0.001
B,6,37,0.049637503921985626,0.001
B,6,38,0.03839874267578125,0.001
B,6,39,0.0582021027803421,0.001
B,6,40,0.03553222864866257,0.001
B,6,41,0.03130190074443817,0.001
B,6,42,0.05849849805235863,0.001
B,6,43,0.02740340493619442,0.001
B,6,44,0.04553704336285591,0.001
B,6,45,0.03600288927555084,0.001
B,6,46,0.03385050594806671,0.001
B,6,47,0.03975481912493706,0.001
B,6,48,0.02944580651819706,0.001
B,6,49,0.02583548240363598,0.001
B,6,50,0.03756327927112579,0.001
B,6,51,0.04016518220305443,0.001
B,6,52,0.030217161402106285,0.001
B,6,53,0.028937499970197678,0.001
B,6,54,0.05772179737687111,0.001
B,6,55,0.03111313097178936,0.001
B,6,56,0.04267332702875137,0.001
B,6,57,0.05101613700389862,0.001
B,6,58,0.032576244324445724,0.001
B,6,59,0.034327685832977295,0.001
B,6,60,0.03612310066819191,0.001
B,6,61,0.0597974956035614,0.001
B,6,62,0.02954300493001938,0.001
B,6,63,0.046134065836668015,0.001
B,6,64,0.035528723150491714,0.001
B,6,65,0.035414159297943115,0.001
B,6,66,0.04394683241844177,0.001
B,6,67,0.044724028557538986,0.001
B,6,68,0.02831108868122101,0.001
B,6,69,0.028497710824012756,0.001
B,6,70,0.027974480763077736,0.001
B,6,71,0.029618654400110245,0.001
B,6,72,0.10053464025259018,0.001
B,6,73,0.03987688943743706,0.001
B,6,74,0.0293043814599514,0.001
B,6,75,0.028112133964896202,0.001
B,6,76,0.04272761940956116,0.001
B,6,77,0.031139815226197243,0.001
B,6,78,0.02781754732131958,0.001
B,6,79,0.03393044322729111,0.001
B,6,80,0.03902333974838257,0.001
B,6,81,0.028292639181017876,0.001
B,6,82,0.03254739195108414,0.001
B,6,83,0.06944800913333893,0.001
B,6,84,0.036074187606573105,0.001
B,6,85,0.030047856271266937,0.001
B,6,86,0.05336702615022659,0.001
B,6,87,0.03945403918623924,0.001
B,6,88,0.0280611589550972,0.001
B,6,89,0.031812071800231934,0.001
B,6,90,0.027902131900191307,0.001
B,6,91,0.030051760375499725,0.001
B,6,92,0.037153907120227814,0.001
B,6,93,0.04980650171637535,0.001
B,6,94,0.04478354752063751,0.001
B,6,95,0.030182546004652977,0.001
B,6,96,0.028949307277798653,0.001
B,6,97,0.032536279410123825,0.001
B,6,98,0.037481144070625305,0.001
B,7,0,0.028836049139499664,0.001
B,7,1,0.03396018221974373,0.001
B,7,2,0.02983345277607441,0.001
B,7,3,0.041194889694452286,0.001
B,7,4,0.033523302525281906,0.001
B,7,5,0.035376086831092834,0.001
B,7,6,0.02847498096525669,0.001
B,7,7,0.02641937881708145,0.001
B,7,8,0.028995079919695854,0.001
B,7,9,0.031351178884506226,0.001
B,7,10,0.028598790988326073,0.001
B,7,11,0.05688691511750221,0.001
B,7,12,0.03095349669456482,0.001
B,7,13,0.04238962009549141,0.001
B,7,14,0.04588828235864639,0.001
B,7,15,0.02768007665872574,0.001
B,7,16,0.034068625420331955,0.001
B,7,17,0.02468494139611721,0.001
B,7,18,0.030560104176402092,0.001
B,7,19,0.027556881308555603,0.001
B,7,20,0.02876555733382702,0.001
B,7,21,0.03403477743268013,0.001
B,7,22,0.02547335997223854,0.001
B,7,23,0.025694826617836952,0.001
B,7,24,0.0315394289791584,0.001
B,7,25,0.03436810523271561,0.001
B,7,26,0.03555115684866905,0.001
B,7,27,0.028208477422595024,0.001
B,7,28,0.03171037510037422,0.001
B,7,29,0.029514214023947716,0.001
B,7,30,0.04912034794688225,0.001
B,7,31,0.028685418888926506,0.001
B,7,32,0.030980262905359268,0.001
B,7,33,0.026512511074543,0.001
B,7,34,0.041393425315618515,0.001
B,7,35,0.03064465895295143,0.001
B,7,36,0.032847821712493896,0.001
B,7,37,0.02641325630247593,0.001
B,7,38,0.022383078932762146,0.001
B,7,39,0.03972670063376427,0.001
B,7,40,0.026450375095009804,0.001
B,7,41,0.030333571135997772,0.001
