epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
0,0.5465055005718963,0.3280031085014343,0.7592465877532959,0.3280031085014343,,,,
1,0.3688711862672459,0.17534209787845612,0.5461804270744324,0.17534209787845612,,,,
2,0.2686243340222522,0.13731318712234497,0.46922600269317627,0.13731318712234497,,,,
3,0.2145234581195947,0.0966515988111496,0.4501267373561859,0.0966515988111496,,,,
4,0.17380566022010766,0.08555180579423904,0.41668808460235596,0.08555180579423904,,,,
5,0.15960204277676765,0.08188220113515854,0.3770674765110016,0.08188220113515854,,,,
6,0.15048300858699915,0.07049382477998734,0.3486245274543762,0.07049382477998734,,,,
7,0.1438673274836155,0.06264153122901917,0.3906886875629425,0.06264153122901917,,,,
8,0.13868791165978017,0.07393959164619446,0.36233246326446533,0.06264153122901917,,,,
9,0.13164965417047944,0.05349252372980118,0.3692462742328644,0.05349252372980118,,,,
10,0.12675494595308495,0.054206639528274536,0.32004785537719727,0.05349252372980118,,,,
11,0.12267288546821084,0.04583537206053734,0.3159288763999939,0.04583537206053734,,,,
12,0.12020991490495325,0.04772159084677696,0.3159264326095581,0.04583537206053734,,,,
13,0.11817946262431867,0.04788127541542053,0.3152967393398285,0.04583537206053734,,,,
14,0.1165361347222569,0.04010912403464317,0.3216874301433563,0.04010912403464317,,,,
15,0.11464868993921713,0.052932366728782654,0.30031710863113403,0.04010912403464317,,,,
16,0.1142217233551271,0.04190850257873535,0.3078401982784271,0.04010912403464317,,,,
17,0.11275391284414012,0.04321489483118057,0.29396331310272217,0.04010912403464317,,,,
18,0.11165663490843292,0.03899482637643814,0.3173985481262207,0.03899482637643814,,,,
19,0.10999143240277214,0.04719104990363121,0.3056325614452362,0.03899482637643814,,,,
20,0.108062117162979,0.03858794644474983,0.30138012766838074,0.03858794644474983,,,,
21,0.10688638596823721,0.03918056935071945,0.29689571261405945,0.03858794644474983,,,,
22,0.1056847232158738,0.041737981140613556,0.3082292377948761,0.03858794644474983,,,,
23,0.10712867512395888,0.04642915725708008,0.29841309785842896,0.03858794644474983,,,,
24,0.1054187205554259,0.038470521569252014,0.29831662774086,0.038470521569252014,,,,
25,0.10586770337940467,0.03869180753827095,0.2800862789154053,0.038470521569252014,,,,
26,0.10658721727403728,0.04303155094385147,0.3054404854774475,0.038470521569252014,,,,
27,0.10631902380423112,0.03757523372769356,0.2967945635318756,0.03757523372769356,,,,
28,0.10506659516631955,0.04650018736720085,0.29607269167900085,0.03757523372769356,,,,
29,0.10425467800461885,0.038048699498176575,0.2893475890159607,0.03757523372769356,,,,
30,0.10453699134064443,0.03791067749261856,0.2919788360595703,0.03757523372769356,,,,
31,0.10476067933169278,0.03955192118883133,0.295151025056839,0.03757523372769356,,,,
32,0.10423836123311159,0.03879088908433914,0.2901114523410797,0.03757523372769356,,,,
33,0.10261530805416781,0.041002072393894196,0.2835700511932373,0.03757523372769356,,,,
34,0.10478781539984423,0.04147382825613022,0.2841625511646271,0.03757523372769356,,,,
35,0.10403463368614514,0.039805252104997635,0.2972169816493988,0.03757523372769356,,,,
36,0.10536490395815686,0.0413917601108551,0.29821693897247314,0.03757523372769356,,,,
37,0.1043948805091357,0.038083404302597046,0.28376030921936035,0.03757523372769356,,,,
38,0.10390133621415706,0.0361052043735981,0.2946324348449707,0.0361052043735981,,,,
39,0.104925175244459,0.043386541306972504,0.3014659881591797,0.0361052043735981,,,,
40,0.10387120203989925,0.03844483941793442,0.29340124130249023,0.0361052043735981,0.6200719684968089,0.8365187921717094,0.8431331373372533,0.00031383588157162483
41,0.1038303774113607,0.03891679644584656,0.29251131415367126,0.0361052043735981,0.6233685024330347,0.8370072970414923,0.8433431331373372,0.0003121204780897646
42,0.1038443555284028,0.037850521504879,0.28904274106025696,0.0361052043735981,0.6147971844966836,0.8320306536805788,0.8395632087358252,0.00031132351170527344
43,0.10506199988903421,0.038586847484111786,0.2962343096733093,0.0361052043735981,0.6173597166128924,0.8354043904375171,0.8420831583368332,0.0003162623331288675
44,0.10429747075294003,0.03859785944223404,0.2853257954120636,0.0361052043735981,0.6148443538359862,0.8379232436723354,0.8435531289374213,0.0003271561821837898
45,0.10266246676746041,0.038960181176662445,0.28318315744400024,0.0361052043735981,0.6173236031823496,0.8303514181907001,0.8374632507349853,0.00029989637659381426
46,0.1052415980910412,0.04099656641483307,0.29585736989974976,0.0361052043735981,0.6155664093272413,0.8350074802308185,0.8418731625367493,0.00031743259975293447
47,0.10471072420477867,0.036000750958919525,0.29028642177581787,0.036000750958919525,0.617405231043389,0.8356639086495894,0.8422931541369173,0.00031707115031461507
48,0.10385994808842437,0.044127531349658966,0.30449578166007996,0.036000750958919525,0.6203902583160024,0.8333587762953012,0.8416631667366653,0.000304601144692595
49,0.10465710531129982,0.041118621826171875,0.294942706823349,0.036000750958919525,0.6174793885847963,0.8300613684242665,0.8374632507349853,0.0003033923629644447
