epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
0,0.16812371229282533,0.09508142620325089,0.3109559118747711,0.09508142620325089,,,,
1,0.07480831459315136,0.045871883630752563,0.1796475499868393,0.045871883630752563,,,,
2,0.04361447970373462,0.025010723620653152,0.1366758644580841,0.025010723620653152,,,,
3,0.02701780444594345,0.016591981053352356,0.07223767042160034,0.016591981053352356,,,,
4,0.021282340578659617,0.011088806204497814,0.07928052544593811,0.011088806204497814,,,,
5,0.016880266603571597,0.008078744634985924,0.07662127912044525,0.008078744634985924,,,,
6,0.01548314214016151,0.006426787935197353,0.09393177926540375,0.006426787935197353,,,,
7,0.01244165174982915,0.004848185461014509,0.041066575795412064,0.004848185461014509,,,,
8,0.011246263722164763,0.004210925195366144,0.033066365867853165,0.004210925195366144,,,,
9,0.009408831478783278,0.0032593572977930307,0.02871931903064251,0.0032593572977930307,,,,
10,0.008253846851393881,0.0031314368825405836,0.02080167457461357,0.0031314368825405836,,,,
11,0.00797082658509037,0.0029706889763474464,0.021277926862239838,0.0029706889763474464,,,,
12,0.0077885693371898,0.00289090140722692,0.020944101735949516,0.00289090140722692,,,,
13,0.007710137738460543,0.002860210370272398,0.022675372660160065,0.002860210370272398,,,,
14,0.0075864674608138475,0.0027763613034039736,0.022695422172546387,0.0027763613034039736,,,,
15,0.00740545105913447,0.0027134385891258717,0.019964396953582764,0.0027134385891258717,,,,
16,0.007305412278087301,0.002690601395443082,0.020544152706861496,0.002690601395443082,,,,
17,0.007149445920749896,0.0026237552519887686,0.019939614459872246,0.0026237552519887686,,,,
18,0.007036697735652478,0.0025067138485610485,0.019302789121866226,0.0025067138485610485,,,,
19,0.00716907743157612,0.002503300318494439,0.0273915883153677,0.002503300318494439,,,,
20,0.006953040377773119,0.0024777932558208704,0.021307464689016342,0.0024777932558208704,,,,
21,0.006891723642257428,0.002469010651111603,0.021448735147714615,0.002469010651111603,,,,
22,0.006823534642186279,0.0024570513051003218,0.019123634323477745,0.0024570513051003218,,,,
23,0.0068004347496863566,0.002438746392726898,0.019710056483745575,0.002438746392726898,,,,
24,0.0067810998063045315,0.0024300687946379185,0.019332924857735634,0.0024300687946379185,,,,
25,0.0067736949028466085,0.00241824216209352,0.017954111099243164,0.00241824216209352,,,,
26,0.006780394324750611,0.002410037210211158,0.01955721341073513,0.002410037210211158,,,,
27,0.006696332944557071,0.0023980201222002506,0.019884396344423294,0.0023980201222002506,,,,
28,0.006699545506500836,0.002391689456999302,0.018212497234344482,0.002391689456999302,,,,
29,0.0066872396050115124,0.002381154103204608,0.0190323144197464,0.002381154103204608,,,,
30,0.0066412800518476,0.0023733070120215416,0.018729232251644135,0.0023733070120215416,,,,
31,0.006645998858724429,0.0023725752253085375,0.019092649221420288,0.0023725752253085375,,,,
32,0.006622689345738653,0.0023724716156721115,0.019896922633051872,0.0023724716156721115,,,,
33,0.006633379701242754,0.0023717484436929226,0.017674634233117104,0.0023717484436929226,,,,
34,0.006629211703465894,0.0023707025684416294,0.01667889766395092,0.0023707025684416294,,,,
35,0.006598972174517735,0.0023698664736002684,0.017674997448921204,0.0023698664736002684,,,,
36,0.006634204210995725,0.002368232700973749,0.01866314932703972,0.002368232700973749,,,,
37,0.006634105740096232,0.002367358887568116,0.018904391676187515,0.002367358887568116,,,,
38,0.006657186761554895,0.0023647253401577473,0.017907164990901947,0.0023647253401577473,,,,
39,0.006604893387041308,0.002363723237067461,0.017500068992376328,0.002363723237067461,,,,
40,0.006607777951755608,0.002363093663007021,0.01706857793033123,0.002363093663007021,0.46738286524439643,0.8454645375996092,0.7891642167156657,0.000570539050286268
41,0.006610987860841131,0.002362809842452407,0.01851120963692665,0.002362809842452407,0.4667533542171523,0.8438768967728147,0.7866442671146577,0.0005662016570264349
42,0.006593300027283605,0.002362744649872184,0.017824867740273476,0.002362744649872184,0.46763717046484254,0.8429762159191524,0.7847543049139017,0.0005507185851849815
43,0.006597024715514948,0.0023626298643648624,0.017657801508903503,0.0023626298643648624,0.46639259502131203,0.8468842548774158,0.7918941621167577,0.0005835571554663954
44,0.006560107441430893,0.0023628566414117813,0.01900985836982727,0.0023626298643648624,0.46792007419273246,0.847250633529753,0.7916841663166737,0.0005757148877349895
45,0.006550599350546947,0.002362459897994995,0.018429744988679886,0.002362459897994995,0.4698802329228083,0.8462736237901871,0.7904241915161697,0.0005560958862550615
46,0.006597638866309114,0.0023624624591320753,0.01732250489294529,0.002362459897994995,0.4650788085220063,0.8504411809605227,0.7992440151196976,0.0006181703832359514
47,0.006605638362787137,0.0023625600151717663,0.016905158758163452,0.002362459897994995,0.467898947368421,0.8482123774921381,0.7946241075178496,0.0005831423774224222
48,0.00661703047925851,0.002362434519454837,0.017449555918574333,0.002362434519454837,0.4640489503465363,0.8463194211217293,0.7906341873162537,0.0005994253783486809
49,0.006644295076980736,0.0023622133303433657,0.01852470077574253,0.0023622133303433657,0.46461491838744706,0.8425640399352731,0.7841243175136497,0.0005681866662368776
