epoch,batch,loss,lr
0,0,0.3109559118747711,0.001
0,1,0.3007204234600067,0.001
0,2,0.2705717980861664,0.001
0,3,0.28257304430007935,0.001
0,4,0.2678315341472626,0.001
0,5,0.2648584842681885,0.001
0,6,0.2623973786830902,0.001
0,7,0.27382761240005493,0.001
0,8,0.25780409574508667,0.001
0,9,0.24404945969581604,0.001
0,10,0.2290930449962616,0.001
0,11,0.23149751126766205,0.001
0,12,0.23303493857383728,0.001
0,13,0.21355031430721283,0.001
0,14,0.23559649288654327,0.001
0,15,0.23290041089057922,0.001
0,16,0.22448889911174774,0.001
0,17,0.20332933962345123,0.001
0,18,0.22060038149356842,0.001
0,19,0.19812919199466705,0.001
0,20,0.20285482704639435,0.001
0,21,0.19510596990585327,0.001
0,22,0.18773452937602997,0.001
0,23,0.1896606832742691,0.001
0,24,0.19291594624519348,0.001
0,25,0.1819746345281601,0.001
0,26,0.2080720067024231,0.001
0,27,0.17687638103961945,0.001
0,28,0.19618578255176544,0.001
0,29,0.17429618537425995,0.001
0,30,0.17214776575565338,0.001
0,31,0.17418430745601654,0.001
0,32,0.1665906310081482,0.001
0,33,0.17236827313899994,0.001
0,34,0.2513042986392975,0.001
0,35,0.16816052794456482,0.001
0,36,0.17971453070640564,0.001
0,37,0.20253334939479828,0.001
0,38,0.16876742243766785,0.001
0,39,0.1992054283618927,0.001
0,40,0.16425740718841553,0.001
0,41,0.17687365412712097,0.001
0,42,0.17045073211193085,0.001
0,43,0.17672565579414368,0.001
0,44,0.16744525730609894,0.001
0,45,0.1799679845571518,0.001
0,46,0.15358644723892212,0.001
0,47,0.14777080714702606,0.001
0,48,0.17330336570739746,0.001
0,49,0.15237294137477875,0.001
0,50,0.14050757884979248,0.001
0,51,0.14682354032993317,0.001
0,52,0.1727558970451355,0.001
0,53,0.14233942329883575,0.001
0,54,0.1650087982416153,0.001
0,55,0.15824291110038757,0.001
0,56,0.15771576762199402,0.001
0,57,0.14839321374893188,0.001
0,58,0.14973536133766174,0.001
0,59,0.14960575103759766,0.001
0,60,0.13141793012619019,0.001
0,61,0.13088245689868927,0.001
0,62,0.1405092179775238,0.001
0,63,0.14322517812252045,0.001
0,64,0.1275518238544464,0.001
0,65,0.14586426317691803,0.001
0,66,0.12720589339733124,0.001
0,67,0.1255049854516983,0.001
0,68,0.1218743547797203,0.001
0,69,0.13293983042240143,0.001
0,70,0.14434701204299927,0.001
0,71,0.13989630341529846,0.001
0,72,0.11840546876192093,0.001
0,73,0.11978798359632492,0.001
0,74,0.12023240327835083,0.001
0,75,0.13135932385921478,0.001
0,76,0.12984779477119446,0.001
0,77,0.11524267494678497,0.001
0,78,0.11695298552513123,0.001
0,79,0.11881621181964874,0.001
0,80,0.12379460036754608,0.001
0,81,0.11207669228315353,0.001
0,82,0.11339912563562393,0.001
0,83,0.1159665584564209,0.001
0,84,0.11129753291606903,0.001
0,85,0.11044439673423767,0.001
0,86,0.1111975684762001,0.001
0,87,0.1344841569662094,0.001
0,88,0.11300517618656158,0.001
0,89,0.10330904275178909,0.001
0,90,0.11844789981842041,0.001
0,91,0.11018521338701248,0.001
0,92,0.1065874993801117,0.001
0,93,0.09805294126272202,0.001
0,94,0.10152968764305115,0.001
0,95,0.13284903764724731,0.001
0,96,0.09739196300506592,0.001
0,97,0.09508142620325089,0.001
0,98,0.14093665778636932,0.001
1,0,0.09715952724218369,0.001
1,1,0.09591559320688248,0.001
1,2,0.09322598576545715,0.001
1,3,0.09304873645305634,0.001
1,4,0.10544247925281525,0.001
1,5,0.09241718798875809,0.001
1,6,0.0946699008345604,0.001
1,7,0.09738441556692123,0.001
1,8,0.08689823746681213,0.001
1,9,0.08824066072702408,0.001
1,10,0.08801870793104172,0.001
1,11,0.11051096767187119,0.001
1,12,0.08589117228984833,0.001
1,13,0.0851217582821846,0.001
1,14,0.0868719220161438,0.001
1,15,0.10098013281822205,0.001
1,16,0.0837542936205864,0.001
1,17,0.09954524785280228,0.001
1,18,0.08458433300256729,0.001
1,19,0.08067956566810608,0.001
1,20,0.08825093507766724,0.001
1,21,0.07633421570062637,0.001
1,22,0.07991716265678406,0.001
1,23,0.09163784980773926,0.001
1,24,0.0794399082660675,0.001
1,25,0.08946698158979416,0.001
1,26,0.08292259275913239,0.001
1,27,0.09512867778539658,0.001
1,28,0.1796475499868393,0.001
1,29,0.07471895217895508,0.001
1,30,0.07992792874574661,0.001
1,31,0.07944820076227188,0.001
1,32,0.07972295582294464,0.001
1,33,0.10898548364639282,0.001
1,34,0.0827292799949646,0.001
1,35,0.08337488025426865,0.001
1,36,0.07149994373321533,0.001
1,37,0.09534680098295212,0.001
1,38,0.11946019530296326,0.001
1,39,0.07779210060834885,0.001
1,40,0.07361209392547607,0.001
1,41,0.0702056810259819,0.001
1,42,0.07049387693405151,0.001
1,43,0.06650225073099136,0.001
1,44,0.08172523230314255,0.001
1,45,0.07414884865283966,0.001
1,46,0.06308426707983017,0.001
1,47,0.06633983552455902,0.001
1,48,0.07046748697757721,0.001
1,49,0.08195676654577255,0.001
1,50,0.06307381391525269,0.001
1,51,0.06312703341245651,0.001
1,52,0.06928741186857224,0.001
1,53,0.08159366250038147,0.001
1,54,0.06388162821531296,0.001
1,55,0.06951961666345596,0.001
1,56,0.06310301274061203,0.001
1,57,0.0644242912530899,0.001
1,58,0.1182815358042717,0.001
1,59,0.061036478728055954,0.001
1,60,0.0662439838051796,0.001
1,61,0.058989908546209335,0.001
1,62,0.060591988265514374,0.001
1,63,0.06394359469413757,0.001
1,64,0.06276625394821167,0.001
1,65,0.07327213883399963,0.001
1,66,0.05516936257481575,0.001
1,67,0.06373121589422226,0.001
1,68,0.057197194546461105,0.001
1,69,0.09477550536394119,0.001
1,70,0.057851411402225494,0.001
1,71,0.05548778548836708,0.001
1,72,0.055092886090278625,0.001
1,73,0.055817633867263794,0.001
1,74,0.06614334881305695,0.001
1,75,0.06308602541685104,0.001
1,76,0.06513930857181549,0.001
1,77,0.07163120061159134,0.001
1,78,0.052586063742637634,0.001
1,79,0.05836421251296997,0.001
1,80,0.0539030097424984,0.001
1,81,0.0513046495616436,0.001
1,82,0.053728923201560974,0.001
1,83,0.04941661283373833,0.001
1,84,0.05288964882493019,0.001
1,85,0.04953093081712723,0.001
1,86,0.04800879582762718,0.001
1,87,0.06231604516506195,0.001
1,88,0.04767690598964691,0.001
1,89,0.04907505214214325,0.001
1,90,0.056495606899261475,0.001
1,91,0.07707660645246506,0.001
1,92,0.0480257086455822,0.001
1,93,0.05795401334762573,0.001
1,94,0.046053823083639145,0.001
1,95,0.0906602144241333,0.001
1,96,0.049221221357584,0.001
1,97,0.05695422366261482,0.001
