group,epoch,batch,loss,lr
A,2,82,0.09354854375123978,0.001
A,2,83,0.0776490792632103,0.001
A,2,84,0.0818028673529625,0.001
A,2,85,0.0981127992272377,0.001
A,2,86,0.1563049703836441,0.001
A,2,87,0.09416145086288452,0.001
A,2,88,0.08204682171344757,0.001
A,2,89,0.09624137729406357,0.001
A,2,90,0.081068255007267,0.001
A,2,91,0.09948073327541351,0.001
A,2,92,0.08101840317249298,0.001
A,2,93,0.077174112200737,0.001
A,2,94,0.08220730721950531,0.001
A,2,95,0.07372551411390305,0.001
A,2,96,0.10148555785417557,0.001
A,2,97,0.08301263302564621,0.001
A,2,98,0.08173099160194397,0.001
A,3,0,0.08154439926147461,0.001
A,3,1,0.12155778706073761,0.001
A,3,2,0.07721196115016937,0.001
A,3,3,0.07676689326763153,0.001
A,3,4,0.0869501531124115,0.001
A,3,5,0.07832585275173187,0.001
A,3,6,0.07426510751247406,0.001
A,3,7,0.07229837030172348,0.001
A,3,8,0.08817962557077408,0.001
A,3,9,0.07272427529096603,0.001
A,3,10,0.0872383713722229,0.001
A,3,11,0.10818435251712799,0.001
A,3,12,0.08979301899671555,0.001
A,3,13,0.10461854934692383,0.001
A,3,14,0.0768040344119072,0.001
A,3,15,0.0689351037144661,0.001
A,3,16,0.07499229907989502,0.001
A,3,17,0.15221288800239563,0.001
A,3,18,0.07145370543003082,0.001
A,3,19,0.06986923515796661,0.001
A,3,20,0.08507615327835083,0.001
A,3,21,0.07828761637210846,0.001
A,3,22,0.08293773978948593,0.001
A,3,23,0.08110644668340683,0.001
A,3,24,0.07189479470252991,0.001
A,3,25,0.0666293352842331,0.001
A,3,26,0.0669536218047142,0.001
A,3,27,0.08713681995868683,0.001
A,3,28,0.08758343011140823,0.001
A,3,29,0.0714767575263977,0.001
A,3,30,0.073414646089077,0.001
A,3,31,0.08091846853494644,0.001
A,3,32,0.07763783633708954,0.001
A,3,33,0.06651061028242111,0.001
A,3,34,0.08329354971647263,0.001
A,3,35,0.07117902487516403,0.001
A,3,36,0.08767133951187134,0.001
A,3,37,0.06421256065368652,0.001
A,3,38,0.0864502415060997,0.001
A,3,39,0.07258913666009903,0.001
A,3,40,0.07807980477809906,0.001
A,3,41,0.08030520379543304,0.001
A,3,42,0.06673286110162735,0.001
A,3,43,0.07309755682945251,0.001
A,3,44,0.06474065780639648,0.001
A,3,45,0.08421836048364639,0.001
A,3,46,0.06438706070184708,0.001
A,3,47,0.08303048461675644,0.001
A,3,48,0.064937062561512,0.001
A,3,49,0.06229136884212494,0.001
A,3,50,0.07692427188158035,0.001
A,3,51,0.06575287133455276,0.001
A,3,52,0.09768879413604736,0.001
A,3,53,0.061403222382068634,0.001
A,3,54,0.06197410821914673,0.001
A,3,55,0.0810796469449997,0.001
A,3,56,0.06571287661790848,0.001
A,3,57,0.07728955894708633,0.001
A,3,58,0.06194610521197319,0.001
A,3,59,0.09241996705532074,0.001
A,3,60,0.06293337047100067,0.001
A,3,61,0.05972117930650711,0.001
A,3,62,0.06485620141029358,0.001
A,3,63,0.09867694228887558,0.001
A,3,64,0.05977196991443634,0.001
A,3,65,0.06141774728894234,0.001
A,3,66,0.058009546250104904,0.001
A,3,67,0.05944255366921425,0.001
A,3,68,0.05730026215314865,0.001
A,3,69,0.07812879234552383,0.001
A,3,70,0.06018142029643059,0.001
A,3,71,0.056475866585969925,0.001
A,3,72,0.05640501528978348,0.001
A,3,73,0.05756580829620361,0.001
A,3,74,0.06741147488355637,0.001
A,3,75,0.06471163779497147,0.001
A,3,76,0.06737861037254333,0.001
A,3,77,0.05799573287367821,0.001
A,3,78,0.057777829468250275,0.001
A,3,79,0.06593897193670273,0.001
A,3,80,0.06631781905889511,0.001
