epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
0,0.49562588875943964,0.3160988688468933,0.7239606976509094,0.3160988688468933,,,,
1,0.3305005757796644,0.16073819994926453,0.512740969657898,0.16073819994926453,,,,
2,0.2463834546882697,0.11755351722240448,0.44212180376052856,0.11755351722240448,,,,
3,0.1977621302610696,0.08624300360679626,0.42862069606781006,0.08624300360679626,,,,
4,0.17426842413466387,0.07963970303535461,0.4461093842983246,0.07963970303535461,,,,
5,0.16309193025032678,0.08347015082836151,0.3992255628108978,0.07963970303535461,,,,
6,0.1520937459938454,0.06802096962928772,0.4124155044555664,0.06802096962928772,,,,
7,0.14577428996562958,0.06883540749549866,0.3580027222633362,0.06802096962928772,,,,
8,0.14525145510531434,0.07283242791891098,0.37004581093788147,0.06802096962928772,,,,
9,0.14123226882833423,0.07057930529117584,0.3953785300254822,0.06802096962928772,,,,
10,0.13468944589899043,0.06539932638406754,0.37586095929145813,0.06539932638406754,,,,
11,0.13262431722397755,0.059117063879966736,0.3636645972728729,0.059117063879966736,,,,
12,0.13118032034900454,0.05179036408662796,0.36139506101608276,0.05179036408662796,,,,
13,0.12931924132686673,0.06483898311853409,0.35212087631225586,0.05179036408662796,,,,
14,0.12773945987826646,0.06849685311317444,0.3396227955818176,0.05179036408662796,,,,
15,0.12724994785255855,0.06166088581085205,0.35161295533180237,0.05179036408662796,,,,
16,0.12748384415501296,0.061778612434864044,0.34702929854393005,0.05179036408662796,,,,
17,0.12592935614814663,0.060515016317367554,0.34861087799072266,0.05179036408662796,,,,
18,0.12491023224411589,0.059759221971035004,0.3354676365852356,0.05179036408662796,,,,
19,0.12503503752176207,0.06653034687042236,0.3251933455467224,0.05179036408662796,,,,
20,0.12181904340031172,0.05254294350743294,0.3205080032348633,0.05179036408662796,,,,
21,0.12211736743197296,0.05475028604269028,0.33458924293518066,0.05179036408662796,,,,
22,0.12153516325986746,0.05655816197395325,0.3241975009441376,0.05179036408662796,,,,
23,0.12236406977730568,0.045620374381542206,0.3486675024032593,0.045620374381542206,,,,
24,0.12256386258987466,0.05024980008602142,0.3206571042537689,0.045620374381542206,,,,
25,0.12216886471618306,0.0431540310382843,0.3473183214664459,0.0431540310382843,,,,
26,0.12099330759409702,0.05647488683462143,0.3162689208984375,0.0431540310382843,,,,
27,0.12048408486927399,0.058400750160217285,0.31725355982780457,0.0431540310382843,,,,
28,0.12162689514683955,0.056851934641599655,0.33957749605178833,0.0431540310382843,,,,
29,0.12033760103613439,0.050202932208776474,0.34287169575691223,0.0431540310382843,,,,
30,0.12199196486611559,0.05274264141917229,0.3391057848930359,0.0431540310382843,,,,
31,0.12092413790900298,0.05332748591899872,0.33861881494522095,0.0431540310382843,,,,
32,0.12165206275654561,0.04610355943441391,0.3392866253852844,0.0431540310382843,,,,
33,0.12065090446008576,0.0473368838429451,0.32384148240089417,0.0431540310382843,,,,
34,0.11984301693361214,0.04925863817334175,0.3411858081817627,0.0431540310382843,,,,
35,0.12209010718747823,0.055801548063755035,0.33029353618621826,0.0431540310382843,,,,
36,0.12078662269344234,0.050916776061058044,0.34873661398887634,0.0431540310382843,,,,
37,0.12246177669125374,0.05482007563114166,0.335612416267395,0.0431540310382843,,,,
38,0.12142024550474051,0.05183254927396774,0.34084469079971313,0.0431540310382843,,,,
39,0.12089763845157142,0.05413113534450531,0.3199806809425354,0.0431540310382843,,,,
40,0.1213546001324148,0.0440947525203228,0.32305407524108887,0.0431540310382843,0.745085128398081,0.846441547339175,0.8152036959260814,0.00024217408637432794
41,0.12078969808991509,0.05559053644537926,0.3261517286300659,0.0431540310382843,0.7420305927859452,0.8375568650199982,0.8047039059218816,0.00021747405385572928
42,0.1199201296902064,0.05233877897262573,0.33937036991119385,0.0431540310382843,0.741738894907909,0.8361066161878301,0.8034439311213776,0.0002146743020589108
43,0.12041624770923094,0.048413749784231186,0.31300410628318787,0.0431540310382843,0.7448672471245835,0.8462736237901871,0.8137337253254935,0.00024310733697326743
44,0.12114759241089676,0.05086337402462959,0.3385047912597656,0.0431540310382843,0.7446151781520499,0.8470216468720423,0.8149937001259975,0.00024530269790601085
45,0.12133635734819402,0.04897497594356537,0.3319793939590454,0.0431540310382843,0.7446383304049251,0.8475254175190059,0.8152036959260814,0.0002464344494259946
46,0.12105963063059431,0.05273996293544769,0.3307555019855499,0.0431540310382843,0.7431087957679345,0.8448997038439227,0.8112137757244855,0.00023742784047114994
47,0.11988289390850548,0.05508973449468613,0.333280086517334,0.0431540310382843,0.7417976644196992,0.8349158855677342,0.8028139437211256,0.00021027765479279584
48,0.12115184917594447,0.04926206171512604,0.3269663155078888,0.0431540310382843,0.743001544673586,0.8370988917045766,0.8049139017219655,0.00021467133935859672
49,0.12040528000304193,0.053389884531497955,0.3306441009044647,0.0431540310382843,0.7447457946187256,0.8455103349311514,0.8145737085258294,0.0002412230595735039
